train_dataset,test_dataset,pheno,num_train,num_test,r_pos_rate,r_sig_ground_truth,r_ground_truth,mae_pos_rate,mae_sig_ground_truth,mae_ground_truth
abcd_1_scans,hbn,age,57,1189,0.7073,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,57,1201,0.71,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,20,0.1798,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,25,0.2072,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,32,0.2571,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,41,0.3177,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,52,0.3624,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,67,0.405,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,85,0.452,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,108,0.504,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,137,0.54,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,174,0.5709,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,221,0.5997,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,281,0.6284,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,358,0.6592,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,455,0.6831,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,578,0.7064,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,735,0.7288,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,935,0.7461,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,1189,0.7423,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,71,1201,0.74,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,20,0.181,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,25,0.2094,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,32,0.2548,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,41,0.3066,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,52,0.3576,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,67,0.4034,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,85,0.4495,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,108,0.4954,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,137,0.5374,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,174,0.5739,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,221,0.6135,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,281,0.6479,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,358,0.6765,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,455,0.7006,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,578,0.723,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,735,0.7386,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,935,0.7534,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,1189,0.7753,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,87,1201,0.78,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,20,0.1909,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,25,0.2268,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,32,0.2765,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,41,0.3375,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,52,0.3856,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,67,0.4347,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,85,0.4821,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,108,0.535,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,137,0.5765,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,174,0.6209,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,221,0.6578,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,281,0.6904,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,358,0.7143,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,455,0.7369,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,578,0.7559,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,735,0.777,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,935,0.7949,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,1189,0.8093,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,108,1201,0.81,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,20,0.206,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,25,0.2398,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,32,0.2994,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,41,0.3567,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,52,0.4043,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,67,0.4564,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,85,0.5112,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,108,0.5645,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,137,0.6131,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,174,0.6598,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,221,0.703,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,281,0.7365,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,358,0.7662,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,455,0.7884,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,578,0.8079,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,735,0.8198,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,935,0.837,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,1189,0.8509,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,133,1201,0.85,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,20,0.2149,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,25,0.2517,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,32,0.3032,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,41,0.371,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,52,0.4274,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,67,0.4808,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,85,0.5401,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,108,0.5984,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,137,0.6442,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,174,0.6907,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,221,0.7344,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,281,0.7783,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,358,0.8105,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,455,0.8324,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,578,0.8469,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,735,0.8597,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,935,0.8683,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,1189,0.87,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,165,1201,0.87,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,20,0.2067,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,25,0.2444,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,32,0.305,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,41,0.3747,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,52,0.4359,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,67,0.4868,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,85,0.5472,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,108,0.6083,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,137,0.6616,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,174,0.7089,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,221,0.7535,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,281,0.783,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,358,0.8099,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,455,0.8296,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,578,0.8501,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,735,0.8677,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,935,0.8843,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,1189,0.8981,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,203,1201,0.9,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,20,0.2142,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,25,0.2512,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,32,0.3111,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,41,0.3806,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,52,0.4428,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,67,0.4992,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,85,0.5574,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,108,0.6134,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,137,0.6629,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,174,0.7163,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,221,0.7678,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,281,0.8054,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,358,0.8352,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,455,0.8551,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,578,0.8739,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,735,0.8862,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,935,0.8977,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,1189,0.9003,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,251,1201,0.9,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,20,0.2609,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,25,0.3193,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,32,0.3808,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,41,0.4669,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,52,0.5279,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,67,0.5879,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,85,0.654,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,108,0.7121,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,137,0.7571,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,174,0.8024,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,221,0.8364,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
abcd_1_scans,hbn,age,310,281,0.8657,1.0,0.3701533594968107,0.0,0.0,34.71125893612179
