train_dataset,pheno,num_train,r_med,r_lower,r_upper,mae_med,mae_lower,mae_upper,p_mae_gt
abcd_4_scans,age,382,0.1302258180482025,0.0598893673652328,0.2139836930951639,6.792062192626427,6.431535786670706,7.10346840336217,
abcd_4_scans,age,472,0.135866224691992,0.0578101308660943,0.2195787715966436,6.756590610696268,6.435163897185859,7.044293729156716,
abcd_4_scans,age,583,0.152910486969819,0.0828096123744675,0.2192803629127445,6.6853256387985205,6.398734023400406,6.961067966474286,
abcd_4_scans,age,720,0.1630119384406104,0.0870988295722052,0.2278662131418665,6.6165308762073,6.332309045606535,6.921214773280627,
abcd_4_scans,age,888,0.1652556038644291,0.0913173079416173,0.2403620400973882,6.565928636108879,6.3522787516801005,6.897996964231707,
abcd_4_scans,age,1097,0.1799989321792791,0.0961052494439066,0.2442139405637051,6.522402427649489,6.292929976660539,6.807393005453296,
abcd_4_scans,age,1354,0.1864566615622978,0.1170497290281266,0.2584833753209967,6.503019410035533,6.269697458283472,6.727200091473182,
abcd_4_scans,age,1672,0.1958845384451203,0.1310233338618121,0.2630911729294738,6.47296700287562,6.249059786223788,6.717893317860863,
abcd_4_scans,age,2064,0.1960931439587369,0.1252151706985577,0.268806173920166,6.465892235984777,6.265456286281579,6.716462182537784,
abcd_4_scans,age,2548,0.2024888655657736,0.1429555439663101,0.2681228559648363,6.4517981655898105,6.252353979991116,6.681844767779912,
abcd_4_scans,age,3146,0.2112607754351119,0.1515985571367678,0.2871807256158245,6.426288093585043,6.242169693682524,6.649116181610583,
abcd_1_scans,mr,20,0.02147454744611,-0.0602344886670849,0.1103902965473518,2.8833331669442765,2.729106312026404,3.241844210822733,
abcd_1_scans,mr,25,0.0203834947266025,-0.0586901051772063,0.1097073033623518,2.875427919629786,2.7139091228627352,3.2093217383073327,
abcd_1_scans,mr,30,0.0308856219363716,-0.0564962994112966,0.1033212014333716,2.8616228257969265,2.7077316974250096,3.197211779698228,
abcd_1_scans,mr,38,0.0264392467746256,-0.0522027253916988,0.1097420801004499,2.8588763891457485,2.704267046200842,3.1730505280405765,
abcd_1_scans,mr,46,0.0346956176097169,-0.0556006318521543,0.1220053543047987,2.85510361777543,2.731571864937285,3.135565237417284,
abcd_1_scans,mr,57,0.0367033865185284,-0.031582780735251,0.1135486268261544,2.861733504977142,2.716951294955314,3.1148780936477865,
abcd_1_scans,mr,71,0.0422856179159422,-0.0484638259823209,0.1278849871454433,2.89289995701923,2.7463279178213718,3.1209231415986984,
abcd_1_scans,mr,87,0.0404379936853783,-0.0387718162195965,0.1242911141828388,2.918847823260653,2.723617531849277,3.080351983641435,
abcd_1_scans,mr,108,0.0476516191172082,-0.0379983796982378,0.1393855050343478,2.9384203347227382,2.730464732649343,3.1132152893208107,
abcd_1_scans,mr,133,0.0543781522705956,-0.0153154080076292,0.1390624235697036,2.9461990143049785,2.773160356948812,3.1651076959640885,
abcd_1_scans,mr,165,0.0631391852425851,0.0036407217749122,0.1441960753514112,2.951257710784673,2.777798922151634,3.1447533168181296,
abcd_1_scans,mr,203,0.076467883908285,0.0197200779426521,0.1694842898259979,2.9585144298902124,2.7757229074662497,3.139958194323329,
abcd_1_scans,mr,251,0.0865008022034031,0.0296418655796616,0.1699277154623847,2.941918768262056,2.7761347451362397,3.1562978067477903,
abcd_1_scans,mr,310,0.0926531505887963,0.0150542163144213,0.1694443919290774,2.930161128184708,2.7854835432290264,3.1751430022212945,
abcd_1_scans,mr,382,0.107288512443254,0.039173691235352,0.1796199691980802,2.931392380179364,2.796990922839504,3.152908456048064,
abcd_1_scans,mr,472,0.1182953182270188,0.0411218126242523,0.1945714877898963,2.9124108227752994,2.793987437172927,3.1365308409087964,
abcd_1_scans,mr,583,0.1278201161395908,0.0653555735933952,0.2104178307799056,2.9026887897899174,2.7618278231016045,3.068982194980116,
abcd_1_scans,mr,720,0.141423261756895,0.0726903485961419,0.21092993635192,2.8932246497500183,2.768747628795433,3.039197623452422,
abcd_1_scans,mr,888,0.1538005165752911,0.0753801600889405,0.2338046529855561,2.8766201019913327,2.759409642390822,3.055870398336108,
abcd_1_scans,mr,1097,0.1676232432033784,0.0857430688254211,0.2444868284862955,2.863782206197353,2.76366349023639,3.0196822575496123,
abcd_1_scans,mr,1354,0.1807819666733434,0.1095360077861309,0.2448618014916485,2.8564357742175126,2.75263134719434,3.0299535157768456,
abcd_1_scans,mr,1672,0.194676404141216,0.1134723389882138,0.257859898361263,2.842849611435609,2.7311441263396468,3.0276578571140176,
abcd_1_scans,mr,2064,0.1993318407451473,0.125443229306647,0.2656599059018509,2.8353474212470138,2.6997865777142915,2.986242148364533,
abcd_1_scans,mr,2548,0.2070481640013069,0.1394092260799704,0.280012651319459,2.8150099494576164,2.6945374048304838,2.9961209468801044,
abcd_1_scans,mr,3088,0.2145131439757743,0.1485186531087477,0.2811153604212117,2.788340364566579,2.655937430757222,2.9444154516451007,
abcd_2_scans,mr,20,0.0282733068236265,-0.0726725629423141,0.118150107248955,2.8884912889687198,2.7290416028006423,3.2163965193260697,
abcd_2_scans,mr,25,0.0276126755383104,-0.0583121187630335,0.1121884914026464,2.880977517954134,2.710672247035688,3.2544550011891213,
abcd_2_scans,mr,30,0.0347581245430418,-0.0618178910738596,0.1285730850950779,2.864943195803167,2.7089699530527005,3.230870447404949,
abcd_2_scans,mr,38,0.0403191891191572,-0.057881108234544,0.130074872819209,2.8562073853037315,2.725085676529107,3.1701003949832045,
abcd_2_scans,mr,46,0.0420152444071112,-0.0532870745585271,0.1291202007336737,2.864420676122066,2.733186004321351,3.166778677934924,
abcd_2_scans,mr,57,0.0478295857498736,-0.0414442406867653,0.137061021438754,2.89405958225071,2.699296866100369,3.114738447232646,
abcd_2_scans,mr,71,0.0568835895228518,-0.0458638310521808,0.1623497053005513,2.907606002958912,2.702980765294091,3.1374182109376973,
abcd_2_scans,mr,87,0.0621455830504687,-0.0269205962971951,0.1511200323492422,2.929228597668657,2.758600940397975,3.095867555469072,
abcd_2_scans,mr,108,0.0778336930522381,-0.0186002804247886,0.1617151570366936,2.951440417009234,2.735904046295897,3.100135060200758,
abcd_2_scans,mr,133,0.0889263365548581,-0.0081116348998188,0.148841318828474,2.9544429449499345,2.7797992552417554,3.125996847154758,
abcd_2_scans,mr,165,0.0953201833950908,-0.0027006307879357,0.162080877376772,2.9591590343117566,2.766568687356743,3.143201722462155,
abcd_2_scans,mr,203,0.1045522955357429,0.0143002617867494,0.1717901680253312,2.948707553989143,2.77528388916534,3.1633410898453795,
abcd_2_scans,mr,251,0.1164612518518477,0.0416079180269244,0.1709974675859374,2.964687742249354,2.767407258036184,3.1562064560746763,
abcd_2_scans,mr,310,0.1229150986417468,0.0496908362828414,0.1968347386561397,2.9646170018633557,2.778475284793622,3.162405920411054,
abcd_2_scans,mr,382,0.1408395421033389,0.0778697572891783,0.2240306571753895,2.9234020273520303,2.7652110242695054,3.125651909040884,
abcd_2_scans,mr,472,0.1492564800054301,0.0796315419404927,0.2261389517911992,2.897037980278827,2.7507625823498625,3.131700307181203,
abcd_2_scans,mr,583,0.1651690095998169,0.0924194946381761,0.2441987515667169,2.8561142072933965,2.728610285920437,3.092045770249762,
abcd_2_scans,mr,720,0.1748231047293226,0.0926726646345834,0.2550981216255961,2.835233880687882,2.710833321165265,3.0237830018551874,
abcd_2_scans,mr,888,0.1902026778518818,0.1213926131042382,0.2537297525531036,2.8205687403898363,2.706673715061556,2.989975686533798,
abcd_2_scans,mr,1097,0.2021650298636325,0.122968621659426,0.2598839210503407,2.8136242100333333,2.695655984654172,2.9570403599753914,
abcd_2_scans,mr,1354,0.2180920745890153,0.1627155251032097,0.2775919160170737,2.7971884449518734,2.683983398734837,2.953132326126469,
abcd_2_scans,mr,1672,0.2256226068547311,0.1706430655209841,0.2818787065152346,2.783380584830276,2.6686536958820635,2.971390462730632,
abcd_2_scans,mr,2064,0.2401855748128798,0.182934050184554,0.2949235549079285,2.775116326995408,2.654443539203569,2.951984021726848,
abcd_2_scans,mr,2548,0.2445318297889395,0.1895114700959902,0.2975474541183296,2.77223821567339,2.648204058061636,2.9411083285743445,
abcd_2_scans,mr,3088,0.2486116235230722,0.1922208180389953,0.3020773767986383,2.7625118665839445,2.6600695239094296,2.9309014390344346,
abcd_3_scans,mr,20,0.0278321801684934,-0.0618536547645344,0.1112813014016227,2.8854866361657354,2.732055230215989,3.221313190605116,
abcd_3_scans,mr,25,0.0251554134382198,-0.0662669860232838,0.1131000862748651,2.8847213436317114,2.7155145829739427,3.215233981205724,
abcd_3_scans,mr,30,0.0381987522497725,-0.0641835934308515,0.1233543577936761,2.868041554503052,2.7096371981896747,3.213046117920407,
abcd_3_scans,mr,38,0.0417181120406235,-0.0573541488984089,0.1415967088061892,2.865629013905559,2.703570418453036,3.152887809751699,
abcd_3_scans,mr,46,0.0429376810064732,-0.0488843351102808,0.1330393379109095,2.865215764434468,2.740003338810515,3.153842133272062,
abcd_3_scans,mr,57,0.04936432767012,-0.0501522866636785,0.1374933338902029,2.888139828234357,2.698415339017527,3.1438112251222217,
abcd_3_scans,mr,71,0.0568277562662133,-0.0468642200675607,0.158862042371856,2.912794526600829,2.752313354834204,3.1270559855327176,
abcd_3_scans,mr,87,0.0662334679345098,-0.0303271527372594,0.150912336816525,2.922871505416273,2.7627802998969733,3.1242723860157016,
abcd_3_scans,mr,108,0.0785937251027501,-0.025858764065194,0.1612897262079098,2.936412577744965,2.763521663285068,3.152980250157432,
abcd_3_scans,mr,133,0.0866694926736543,-0.0032347023420743,0.1505983921114955,2.970605465769545,2.7567270300563536,3.1519132846045883,
abcd_3_scans,mr,165,0.0986835678303813,0.0216850067017787,0.1554996435219202,2.984792227375092,2.772269827090035,3.147248786198517,
abcd_3_scans,mr,203,0.1153041728797273,0.0321015210439204,0.18180091170487,2.9741326856345784,2.781290618510593,3.1403814530100687,
abcd_3_scans,mr,251,0.1233651856817648,0.0344504290735889,0.1870017797328547,2.968018058752872,2.7835980368113646,3.175826227754547,
abcd_3_scans,mr,310,0.1350280175691642,0.0737001729829432,0.188731725579675,2.976249840010737,2.7810593958695446,3.118192078860241,
abcd_3_scans,mr,382,0.1467733880316389,0.060948383328286,0.2116245573904748,2.960094137685332,2.77959238511052,3.1036731349529543,
abcd_3_scans,mr,472,0.1640350698377095,0.0750527106719294,0.2198857140738593,2.9286193097341955,2.7485925457354083,3.1355655360065224,
abcd_3_scans,mr,583,0.170870249781801,0.1067204514884851,0.2454540438974218,2.875246222991344,2.740844393156786,3.086731900570235,
abcd_3_scans,mr,720,0.187696298407715,0.1138817781200003,0.2718535277565328,2.841543107839392,2.7275128340306205,3.029676612104951,
abcd_3_scans,mr,888,0.2069386999088786,0.1397737516189203,0.2748120129819018,2.808647716089581,2.710818917541518,3.007185895355265,
abcd_3_scans,mr,1097,0.2175832156217131,0.1561086313202931,0.2790089180407792,2.797340218346509,2.683632328956754,2.937881104499566,
abcd_3_scans,mr,1354,0.2375620829505869,0.181123376058889,0.2877377099327344,2.7712962780171964,2.676706518799012,2.9247951013529896,
abcd_3_scans,mr,1672,0.2453590406079744,0.1877866405615193,0.3067935364634642,2.763780778057027,2.6551772448043978,2.926221016632357,
abcd_3_scans,mr,2064,0.2609305294880347,0.2026004697823869,0.3199573680196234,2.7547006083194754,2.62890328803272,2.9148033270697744,
abcd_3_scans,mr,2548,0.2723389514802448,0.2170471967863896,0.3330600535310686,2.74324350072699,2.6218102383958466,2.9151083316373008,
abcd_3_scans,mr,3088,0.276980129682486,0.2235999338258973,0.3288609841688147,2.7339575468807373,2.6293545676313226,2.8963092717011816,
abcd_4_scans,mr,20,0.0196151850095185,-0.0587276679440197,0.1143482284942525,2.883885398532278,2.731986528778234,3.2273366005997315,
abcd_4_scans,mr,25,0.021637009794149,-0.0548361179776739,0.1185204740782691,2.886682834842566,2.715426145429024,3.224104691657258,
abcd_4_scans,mr,30,0.0290877178852165,-0.0644542395010374,0.1308935810062533,2.873837278792185,2.7115643239351974,3.211356777482683,
abcd_4_scans,mr,38,0.0391456722326078,-0.0625693077387225,0.1275404433991311,2.8715110270002806,2.7155584734142804,3.1691335545800454,
abcd_4_scans,mr,46,0.0374421004666204,-0.054393035315499,0.134388006239122,2.883967860145736,2.7351930445759334,3.123741178366242,
abcd_4_scans,mr,57,0.0464573401073143,-0.0615558310670927,0.127248699363181,2.899670538181125,2.715036421623318,3.128933276572692,
abcd_4_scans,mr,71,0.0591711748888321,-0.0578741736389131,0.1571233819376789,2.918274955027954,2.7513248239087966,3.107316430681783,
abcd_4_scans,mr,87,0.0616417309710409,-0.0237541794122515,0.151563585318263,2.9436229542562486,2.748380101072633,3.1347899206268406,
abcd_4_scans,mr,108,0.0768271913435124,-0.0079424172553048,0.1567155617802015,2.953753398809294,2.775450708417369,3.154022806588221,
abcd_4_scans,mr,133,0.0879776645405479,0.0028586237686641,0.1740815126255283,2.970415213632817,2.7866716229886896,3.17929579184075,
abcd_4_scans,mr,165,0.1033026181703215,0.0010917558737307,0.1581937368469971,2.973361392726148,2.780347929989837,3.168837135286736,
abcd_4_scans,mr,203,0.1129281294765297,0.0222861221561434,0.1780667226185814,2.9862350732213407,2.793443600298464,3.147709059314972,
abcd_4_scans,mr,251,0.124736150402893,0.0384371956714556,0.1879289228705348,2.9705624251264284,2.793507049221237,3.1610220061307133,
abcd_4_scans,mr,310,0.1316607932595918,0.0479021781728662,0.1913635512634988,2.9684829326224604,2.7846717942811723,3.17648340872832,
abcd_4_scans,mr,382,0.1403764223495278,0.0827544200565663,0.2042623638292427,2.978258760601733,2.766151211409506,3.125014514166999,
abcd_4_scans,mr,472,0.1540755694667885,0.0749273221237496,0.2280767250848397,2.93800620408165,2.7671643873266603,3.147601153312479,
abcd_4_scans,mr,583,0.1686341938787107,0.097544240461886,0.2374889521931738,2.908136953404518,2.745649428985144,3.129864013982916,
abcd_4_scans,mr,720,0.1832149416313144,0.1083044708701304,0.2420688083520123,2.8568752641947994,2.7353235736818413,3.065627616222428,
abcd_4_scans,mr,888,0.1987912178576496,0.1315124404791216,0.2644733442540236,2.8048242901381544,2.7096948878414997,2.9792042024086918,
abcd_4_scans,mr,1097,0.2121011681241815,0.1540667794247801,0.2703240930824593,2.793378846628175,2.688566604532132,2.9324690051574662,
abcd_4_scans,mr,1354,0.2332172280512311,0.175971575119858,0.2898459780210463,2.769996908183261,2.666373131899664,2.936460503293375,
abcd_4_scans,mr,1672,0.2411542902229707,0.1870784080854907,0.3038862947775953,2.76522198141613,2.64199945303111,2.925005853520605,
abcd_4_scans,mr,2064,0.2594405056816388,0.2081449279716968,0.3095697325386989,2.749071714465876,2.620647812433557,2.907331894785657,
abcd_4_scans,mr,2548,0.2742934315560129,0.217588561055944,0.3291092438477517,2.737114733374235,2.610741864688816,2.8933837564739626,
abcd_4_scans,mr,3088,0.2836758328289233,0.2323391657023103,0.3344289743257306,2.727425965904553,2.6201348709518664,2.878316020594573,
abcd_1_scans,ap,20,0.0099679036926043,-0.0970612699396707,0.1102697219097399,2.506349344386318,2.299784731695287,3.14670695361787,
abcd_1_scans,ap,25,0.0128181365681526,-0.0821292031542657,0.126187912132664,2.519374838898441,2.30622384629681,2.9561133655463467,
abcd_1_scans,ap,30,0.014902587079049,-0.0757125763994619,0.1212827229955934,2.501944950059891,2.31396561929497,2.9617276826743537,
abcd_1_scans,ap,38,0.0131408960139807,-0.0740015887130937,0.1051213280333354,2.4974063281224828,2.305607450118067,2.903024488147764,
abcd_1_scans,ap,46,0.0108653455089435,-0.0559313038335527,0.1019838605208885,2.522827490941249,2.2991513276952995,2.8939996219977537,
abcd_1_scans,ap,57,0.0165627350398572,-0.0692985126119632,0.1012747186491448,2.536465145517296,2.332307926183221,2.888773192653944,
abcd_1_scans,ap,71,0.0243573354143199,-0.0609438420257599,0.1111106687248638,2.5578055811366465,2.344742309306021,2.8142107377461336,
