train_dataset,test_dataset,pheno,num_train,num_test,sig_external,r_med,r_ground_truth,sig_ground_truth,infl_med
hcpd,abcd,attn,64,2083,0.0,0.0064393086674643,0.0164960005712755,0.0,-0.010056691903811199
hcpd,abcd,attn,64,2083,1.0,0.0510857641357359,0.0164960005712755,0.0,0.034589763564460405
hcpd,abcd,attn,64,2784,0.0,0.0058244339594782,0.0164960005712755,0.0,-0.010671566611797299
hcpd,abcd,attn,64,2784,1.0,0.0459928663373821,0.0164960005712755,0.0,0.029496865766106602
hcpd,abcd,attn,64,3722,0.0,0.0047556359800088,0.0164960005712755,0.0,-0.011740364591266698
hcpd,abcd,attn,64,3722,1.0,0.0425862868329868,0.0164960005712755,0.0,0.0260902862617113
hcpd,abcd,attn,64,4976,0.0,0.00383751255952235,0.0164960005712755,0.0,-0.01265848801175315
hcpd,abcd,attn,64,4976,1.0,0.038529112607191246,0.0164960005712755,0.0,0.022033112035915747
hcpd,abcd,attn,64,7975,0.0,6.266805207845005e-05,0.0164960005712755,0.0,-0.01643333251919705
hcpd,abcd,attn,64,7975,1.0,0.033958554105484706,0.0164960005712755,0.0,0.017462553534209207
hcpd,abcd,attn,85,20,0.0,-0.0066118488777709,0.0164960005712755,0.0,-0.0231078494490464
hcpd,abcd,attn,85,20,1.0,0.4463329852276405,0.0164960005712755,0.0,0.429836984656365
hcpd,abcd,attn,85,27,0.0,-0.0026532977289249497,0.0164960005712755,0.0,-0.01914929830020045
hcpd,abcd,attn,85,27,1.0,0.3836038350983978,0.0164960005712755,0.0,0.3671078345271223
hcpd,abcd,attn,85,36,0.0,0.0017688396607102,0.0164960005712755,0.0,-0.0147271609105653
hcpd,abcd,attn,85,36,1.0,0.3320330172545395,0.0164960005712755,0.0,0.315537016683264
hcpd,abcd,attn,85,48,0.0,0.0027151989187069,0.0164960005712755,0.0,-0.013780801652568599
hcpd,abcd,attn,85,48,1.0,0.2848600706822434,0.0164960005712755,0.0,0.2683640701109679
hcpd,abcd,attn,85,64,0.0,0.00386519817537635,0.0164960005712755,0.0,-0.01263080239589915
hcpd,abcd,attn,85,64,1.0,0.2460440901920464,0.0164960005712755,0.0,0.2295480896207709
hcpd,abcd,attn,85,85,0.0,0.00565361898411545,0.0164960005712755,0.0,-0.01084238158716005
hcpd,abcd,attn,85,85,1.0,0.215992159220547,0.0164960005712755,0.0,0.19949615864927148
hcpd,abcd,attn,85,114,0.0,0.0058343237178467,0.0164960005712755,0.0,-0.010661676853428798
hcpd,abcd,attn,85,114,1.0,0.1874708809806374,0.0164960005712755,0.0,0.1709748804093619
hcpd,abcd,attn,85,153,0.0,0.0074277867730422505,0.0164960005712755,0.0,-0.009068213798233249
hcpd,abcd,attn,85,153,1.0,0.16190088688122534,0.0164960005712755,0.0,0.14540488630994983
hcpd,abcd,attn,85,204,0.0,0.0062343550188191,0.0164960005712755,0.0,-0.0102616455524564
hcpd,abcd,attn,85,204,1.0,0.1422387392337813,0.0164960005712755,0.0,0.1257427386625058
hcpd,abcd,attn,85,273,0.0,0.00697855829710845,0.0164960005712755,0.0,-0.00951744227416705
hcpd,abcd,attn,85,273,1.0,0.12361420166848561,0.0164960005712755,0.0,0.10711820109721011
hcpd,abcd,attn,85,365,0.0,0.0085934320130787,0.0164960005712755,0.0,-0.0079025685581968
hcpd,abcd,attn,85,365,1.0,0.10761168566338165,0.0164960005712755,0.0,0.09111568509210616
hcpd,abcd,attn,85,488,0.0,0.0091336736651108,0.0164960005712755,0.0,-0.0073623269061646995
hcpd,abcd,attn,85,488,1.0,0.0944328865062266,0.0164960005712755,0.0,0.0779368859349511
hcpd,abcd,attn,85,652,0.0,0.0097572913419933,0.0164960005712755,0.0,-0.0067387092292822
hcpd,abcd,attn,85,652,1.0,0.082987666910805,0.0164960005712755,0.0,0.0664916663395295
hcpd,abcd,attn,85,872,0.0,0.0092677832994265,0.0164960005712755,0.0,-0.007228217271849
hcpd,abcd,attn,85,872,1.0,0.0728767452863998,0.0164960005712755,0.0,0.056380744715124304
hcpd,abcd,attn,85,1165,0.0,0.0082417967110761,0.0164960005712755,0.0,-0.0082542038601994
hcpd,abcd,attn,85,1165,1.0,0.0651483977074904,0.0164960005712755,0.0,0.0486523971362149
hcpd,abcd,attn,85,1558,0.0,0.0078028702732129,0.0164960005712755,0.0,-0.0086931302980626
hcpd,abcd,attn,85,1558,1.0,0.057958202906182546,0.0164960005712755,0.0,0.04146220233490705
hcpd,abcd,attn,85,2083,0.0,0.0069609199715144,0.0164960005712755,0.0,-0.0095350805997611
hcpd,abcd,attn,85,2083,1.0,0.05219305034381565,0.0164960005712755,0.0,0.03569704977254015
hcpd,abcd,attn,85,2784,0.0,0.0053130621361144,0.0164960005712755,0.0,-0.0111829384351611
hcpd,abcd,attn,85,2784,1.0,0.0478009674124793,0.0164960005712755,0.0,0.031304966841203805
hcpd,abcd,attn,85,3722,0.0,0.0036962113744787,0.0164960005712755,0.0,-0.0127997891967968
hcpd,abcd,attn,85,3722,1.0,0.0442431081234072,0.0164960005712755,0.0,0.027747107552131698
hcpd,abcd,attn,85,4976,0.0,0.0025884520049717,0.0164960005712755,0.0,-0.0139075485663038
hcpd,abcd,attn,85,4976,1.0,0.0410400411017745,0.0164960005712755,0.0,0.024544040530499
hcpd,abcd,attn,85,7975,0.0,0.0022658916415692,0.0164960005712755,0.0,-0.0142301089297063
hcpd,abcd,attn,85,7975,1.0,0.037141617480329805,0.0164960005712755,0.0,0.020645616909054306
hcpd,abcd,attn,114,20,0.0,-0.0061164900595536,0.0164960005712755,0.0,-0.0226124906308291
hcpd,abcd,attn,114,20,1.0,0.4434995827432747,0.0164960005712755,0.0,0.42700358217199924
hcpd,abcd,attn,114,27,0.0,-0.0004702080644699,0.0164960005712755,0.0,-0.0169662086357454
hcpd,abcd,attn,114,27,1.0,0.3873637429364589,0.0164960005712755,0.0,0.37086774236518344
hcpd,abcd,attn,114,36,0.0,0.0003746017619189,0.0164960005712755,0.0,-0.016121398809356598
hcpd,abcd,attn,114,36,1.0,0.3344561032800343,0.0164960005712755,0.0,0.3179601027087588
hcpd,abcd,attn,114,48,0.0,0.0043922698796538,0.0164960005712755,0.0,-0.0121037306916217
hcpd,abcd,attn,114,48,1.0,0.2915391321948332,0.0164960005712755,0.0,0.2750431316235577
hcpd,abcd,attn,114,64,0.0,0.0067087856473281,0.0164960005712755,0.0,-0.0097872149239474
hcpd,abcd,attn,114,64,1.0,0.2534487638694938,0.0164960005712755,0.0,0.23695276329821827
hcpd,abcd,attn,114,85,0.0,0.004577545131374251,0.0164960005712755,0.0,-0.011918455439901249
hcpd,abcd,attn,114,85,1.0,0.2186236453472883,0.0164960005712755,0.0,0.20212764477601278
hcpd,abcd,attn,114,114,0.0,0.0048593063154207,0.0164960005712755,0.0,-0.011636694255854799
hcpd,abcd,attn,114,114,1.0,0.1867929453360179,0.0164960005712755,0.0,0.1702969447647424
hcpd,abcd,attn,114,153,0.0,0.0084816373465144,0.0164960005712755,0.0,-0.008014363224761099
hcpd,abcd,attn,114,153,1.0,0.1632401634574955,0.0164960005712755,0.0,0.14674416288622
hcpd,abcd,attn,114,204,0.0,0.0075496188287772,0.0164960005712755,0.0,-0.008946381742498299
hcpd,abcd,attn,114,204,1.0,0.1414979107927336,0.0164960005712755,0.0,0.1250019102214581
hcpd,abcd,attn,114,273,0.0,0.0078288690905355,0.0164960005712755,0.0,-0.00866713148074
hcpd,abcd,attn,114,273,1.0,0.1228321709864489,0.0164960005712755,0.0,0.1063361704151734
hcpd,abcd,attn,114,365,0.0,0.0096211963842248,0.0164960005712755,0.0,-0.0068748041870507
hcpd,abcd,attn,114,365,1.0,0.1078976485658136,0.0164960005712755,0.0,0.09140164799453811
hcpd,abcd,attn,114,488,0.0,0.0108686060884641,0.0164960005712755,0.0,-0.005627394482811399
hcpd,abcd,attn,114,488,1.0,0.0937801586942643,0.0164960005712755,0.0,0.0772841581229888
hcpd,abcd,attn,114,652,0.0,0.0116973646212071,0.0164960005712755,0.0,-0.0047986359500684
hcpd,abcd,attn,114,652,1.0,0.082434125495096,0.0164960005712755,0.0,0.06593812492382051
hcpd,abcd,attn,114,872,0.0,0.01030975361284725,0.0164960005712755,0.0,-0.006186246958428249
hcpd,abcd,attn,114,872,1.0,0.07234404641366396,0.0164960005712755,0.0,0.055848045842388463
hcpd,abcd,attn,114,1165,0.0,0.0100039603608361,0.0164960005712755,0.0,-0.0064920402104393996
hcpd,abcd,attn,114,1165,1.0,0.0641227320665419,0.0164960005712755,0.0,0.0476267314952664
hcpd,abcd,attn,114,1558,0.0,0.0098606164283356,0.0164960005712755,0.0,-0.006635384142939899
hcpd,abcd,attn,114,1558,1.0,0.0569919140634087,0.0164960005712755,0.0,0.040495913492133204
hcpd,abcd,attn,114,2083,0.0,0.0085221721131642,0.0164960005712755,0.0,-0.0079738284581113
hcpd,abcd,attn,114,2083,1.0,0.05157562708368735,0.0164960005712755,0.0,0.03507962651241185
hcpd,abcd,attn,114,2784,0.0,0.0074579171058837,0.0164960005712755,0.0,-0.0090380834653918
hcpd,abcd,attn,114,2784,1.0,0.0471669941650941,0.0164960005712755,0.0,0.030670993593818602
hcpd,abcd,attn,114,3722,0.0,0.0062449602615092,0.0164960005712755,0.0,-0.010251040309766299
hcpd,abcd,attn,114,3722,1.0,0.0436025692038105,0.0164960005712755,0.0,0.027106568632534998
hcpd,abcd,attn,114,4976,0.0,0.0058117510262352,0.0164960005712755,0.0,-0.0106842495450403
hcpd,abcd,attn,114,4976,1.0,0.040589717107231554,0.0164960005712755,0.0,0.024093716535956055
hcpd,abcd,attn,114,7975,0.0,0.0061484873644771,0.0164960005712755,0.0,-0.0103475132067984
hcpd,abcd,attn,114,7975,1.0,0.038833853205892305,0.0164960005712755,0.0,0.022337852634616805
hcpd,abcd,attn,153,20,0.0,-0.00630351494849785,0.0164960005712755,0.0,-0.02279951551977335
hcpd,abcd,attn,153,20,1.0,0.44290751449756227,0.0164960005712755,0.0,0.4264115139262868
hcpd,abcd,attn,153,27,0.0,0.0017399918087376,0.0164960005712755,0.0,-0.014756008762537898
hcpd,abcd,attn,153,27,1.0,0.3811370293131132,0.0164960005712755,0.0,0.36464102874183774
hcpd,abcd,attn,153,36,0.0,0.0017497598407756,0.0164960005712755,0.0,-0.0147462407304999
hcpd,abcd,attn,153,36,1.0,0.3319160333008529,0.0164960005712755,0.0,0.3154200327295774
hcpd,abcd,attn,153,48,0.0,0.0030112453192478,0.0164960005712755,0.0,-0.013484755252027698
hcpd,abcd,attn,153,48,1.0,0.2833928895901539,0.0164960005712755,0.0,0.2668968890188784
hcpd,abcd,attn,153,64,0.0,0.003671760615616,0.0164960005712755,0.0,-0.012824239955659499
hcpd,abcd,attn,153,64,1.0,0.2466713407951841,0.0164960005712755,0.0,0.2301753402239086
hcpd,abcd,attn,153,85,0.0,0.0054133310641159005,0.0164960005712755,0.0,-0.011082669507159599
hcpd,abcd,attn,153,85,1.0,0.21584303321448206,0.0164960005712755,0.0,0.19934703264320655
hcpd,abcd,attn,153,114,0.0,0.00540262577728075,0.0164960005712755,0.0,-0.01109337479399475
hcpd,abcd,attn,153,114,1.0,0.18659402074062154,0.0164960005712755,0.0,0.17009802016934603
hcpd,abcd,attn,153,153,0.0,0.0083429261144814,0.0164960005712755,0.0,-0.008153074456794099
hcpd,abcd,attn,153,153,1.0,0.1641277715195251,0.0164960005712755,0.0,0.14763177094824959
hcpd,abcd,attn,153,204,0.0,0.0078333882779594,0.0164960005712755,0.0,-0.008662612293316099
hcpd,abcd,attn,153,204,1.0,0.1429603422208646,0.0164960005712755,0.0,0.12646434164958908
hcpd,abcd,attn,153,273,0.0,0.00807824171193775,0.0164960005712755,0.0,-0.00841775885933775
hcpd,abcd,attn,153,273,1.0,0.1223396089319371,0.0164960005712755,0.0,0.1058436083606616
hcpd,abcd,attn,153,365,0.0,0.0112986979900905,0.0164960005712755,0.0,-0.0051973025811849986
hcpd,abcd,attn,153,365,1.0,0.1084232640120072,0.0164960005712755,0.0,0.09192726344073171
hcpd,abcd,attn,153,488,0.0,0.01170424516597935,0.0164960005712755,0.0,-0.004791755405296149
hcpd,abcd,attn,153,488,1.0,0.093782153042022,0.0164960005712755,0.0,0.07728615247074651
hcpd,abcd,attn,153,652,0.0,0.01241471880624885,0.0164960005712755,0.0,-0.004081281765026649
hcpd,abcd,attn,153,652,1.0,0.0815201894597338,0.0164960005712755,0.0,0.0650241888884583
hcpd,abcd,attn,153,872,0.0,0.0111133128739486,0.0164960005712755,0.0,-0.0053826876973269
hcpd,abcd,attn,153,872,1.0,0.0719262830555399,0.0164960005712755,0.0,0.055430282484264404
hcpd,abcd,attn,153,1165,0.0,0.0114326546645509,0.0164960005712755,0.0,-0.0050633459067245985
hcpd,abcd,attn,153,1165,1.0,0.0629124859934652,0.0164960005712755,0.0,0.04641648542218971
hcpd,abcd,attn,153,1558,0.0,0.0111493651494058,0.0164960005712755,0.0,-0.0053466354218696995
hcpd,abcd,attn,153,1558,1.0,0.0552960012274572,0.0164960005712755,0.0,0.03880000065618171
hcpd,abcd,attn,153,2083,0.0,0.01072575456355445,0.0164960005712755,0.0,-0.005770246007721049
hcpd,abcd,attn,153,2083,1.0,0.049124441346929046,0.0164960005712755,0.0,0.03262844077565355
hcpd,abcd,attn,153,2784,0.0,0.0103880325555886,0.0164960005712755,0.0,-0.0061079680156869
hcpd,abcd,attn,153,2784,1.0,0.0440688820587294,0.0164960005712755,0.0,0.0275728814874539
hcpd,abcd,attn,153,3722,0.0,0.0094504312978088,0.0164960005712755,0.0,-0.007045569273466699
hcpd,abcd,attn,153,3722,1.0,0.03950418848632775,0.0164960005712755,0.0,0.023008187915052252
hcpd,abcd,attn,153,4976,0.0,0.0093993734847093,0.0164960005712755,0.0,-0.0070966270865662
hcpd,abcd,attn,153,4976,1.0,0.0356742010612731,0.0164960005712755,0.0,0.0191782004899976
hcpd,abcd,attn,153,7975,0.0,0.0082220029855779,0.0164960005712755,0.0,-0.0082739975856976
hcpd,abcd,attn,153,7975,1.0,0.0291764307912808,0.0164960005712755,0.0,0.012680430220005302
hcpd,abcd,attn,204,20,0.0,-0.007473136737105699,0.0164960005712755,0.0,-0.023969137308381197
hcpd,abcd,attn,204,20,1.0,0.44825003116422846,0.0164960005712755,0.0,0.431754030592953
hcpd,abcd,attn,204,27,0.0,0.0012710006695393,0.0164960005712755,0.0,-0.015224999901736199
hcpd,abcd,attn,204,27,1.0,0.3858353956055881,0.0164960005712755,0.0,0.3693393950343126
hcpd,abcd,attn,204,36,0.0,-0.0002152114274994,0.0164960005712755,0.0,-0.0167112119987749
hcpd,abcd,attn,204,36,1.0,0.33732403557326895,0.0164960005712755,0.0,0.3208280350019935
hcpd,abcd,attn,204,48,0.0,0.00103348929598205,0.0164960005712755,0.0,-0.01546251127529345
hcpd,abcd,attn,204,48,1.0,0.2877618784295086,0.0164960005712755,0.0,0.27126587785823314
hcpd,abcd,attn,204,64,0.0,0.0053808456658644005,0.0164960005712755,0.0,-0.011115154905411099
hcpd,abcd,attn,204,64,1.0,0.2506688632908176,0.0164960005712755,0.0,0.2341728627195421
hcpd,abcd,attn,204,85,0.0,0.0021168690004481,0.0164960005712755,0.0,-0.014379131570827399
hcpd,abcd,attn,204,85,1.0,0.2174372295328414,0.0164960005712755,0.0,0.20094122896156588
hcpd,abcd,attn,204,114,0.0,0.002653037623597,0.0164960005712755,0.0,-0.013842962947678498
hcpd,abcd,attn,204,114,1.0,0.18880689002088874,0.0164960005712755,0.0,0.17231088944961323
hcpd,abcd,attn,204,153,0.0,0.0071492422290104,0.0164960005712755,0.0,-0.009346758342265098
hcpd,abcd,attn,204,153,1.0,0.1632800206698934,0.0164960005712755,0.0,0.14678402009861788
hcpd,abcd,attn,204,204,0.0,0.0067021883495426,0.0164960005712755,0.0,-0.009793812221732898
hcpd,abcd,attn,204,204,1.0,0.1402400110692468,0.0164960005712755,0.0,0.1237440104979713
hcpd,abcd,attn,204,273,0.0,0.007710176420695,0.0164960005712755,0.0,-0.0087858241505805
hcpd,abcd,attn,204,273,1.0,0.1210008320755929,0.0164960005712755,0.0,0.1045048315043174
hcpd,abcd,attn,204,365,0.0,0.0109261024333395,0.0164960005712755,0.0,-0.005569898137936
hcpd,abcd,attn,204,365,1.0,0.10511346438175324,0.0164960005712755,0.0,0.08861746381047775
hcpd,abcd,attn,204,488,0.0,0.0120640351238143,0.0164960005712755,0.0,-0.0044319654474611996
hcpd,abcd,attn,204,488,1.0,0.0938188390245637,0.0164960005712755,0.0,0.0773228384532882
hcpd,abcd,attn,204,652,0.0,0.01255217568878345,0.0164960005712755,0.0,-0.00394382488249205
hcpd,abcd,attn,204,652,1.0,0.0812668262816133,0.0164960005712755,0.0,0.0647708257103378
hcpd,abcd,attn,204,872,0.0,0.011478494247190899,0.0164960005712755,0.0,-0.005017506324084601
hcpd,abcd,attn,204,872,1.0,0.0705072844940887,0.0164960005712755,0.0,0.05401128392281321
hcpd,abcd,attn,204,1165,0.0,0.0113078381202956,0.0164960005712755,0.0,-0.005188162450979899
hcpd,abcd,attn,204,1165,1.0,0.0616939910112544,0.0164960005712755,0.0,0.045197990439978894
hcpd,abcd,attn,204,1558,0.0,0.01102058977129105,0.0164960005712755,0.0,-0.00547541079998445
hcpd,abcd,attn,204,1558,1.0,0.05445480555591205,0.0164960005712755,0.0,0.03795880498463655
hcpd,abcd,attn,204,2083,0.0,0.01051173224952465,0.0164960005712755,0.0,-0.005984268321750849
hcpd,abcd,attn,204,2083,1.0,0.047970977168876494,0.0164960005712755,0.0,0.031474976597601
hcpd,abcd,attn,204,2784,0.0,0.00993410417941165,0.0164960005712755,0.0,-0.00656189639186385
hcpd,abcd,attn,204,2784,1.0,0.0427747346878,0.0164960005712755,0.0,0.0262787341165245
hcpd,abcd,attn,204,3722,0.0,0.00879329027327245,0.0164960005712755,0.0,-0.007702710298003049
hcpd,abcd,attn,204,3722,1.0,0.0387227685982815,0.0164960005712755,0.0,0.022226768027006
hcpd,abcd,attn,204,4976,0.0,0.00775602833223105,0.0164960005712755,0.0,-0.00873997223904445
hcpd,abcd,attn,204,4976,1.0,0.0349177668688664,0.0164960005712755,0.0,0.0184217662975909
hcpd,abcd,attn,204,7975,0.0,0.0052454918772798,0.0164960005712755,0.0,-0.0112505086939957
hcpd,abcd,attn,204,7975,1.0,0.0317603027833637,0.0164960005712755,0.0,0.015264302212088198
hcpd,abcd,attn,273,20,0.0,-0.0048952996550158,0.0164960005712755,0.0,-0.0213913002262913
hcpd,abcd,attn,273,20,1.0,0.4456929632889174,0.0164960005712755,0.0,0.4291969627176419
hcpd,abcd,attn,273,27,0.0,0.00229776029201895,0.0164960005712755,0.0,-0.01419824027925655
hcpd,abcd,attn,273,27,1.0,0.3796433762855096,0.0164960005712755,0.0,0.3631473757142341
hcpd,abcd,attn,273,36,0.0,-0.00219152943071035,0.0164960005712755,0.0,-0.01868753000198585
hcpd,abcd,attn,273,36,1.0,0.33554458491815176,0.0164960005712755,0.0,0.3190485843468763
hcpd,abcd,attn,273,48,0.0,-0.00216828525296735,0.0164960005712755,0.0,-0.01866428582424285
hcpd,abcd,attn,273,48,1.0,0.2902948907220724,0.0164960005712755,0.0,0.2737988901507969
hcpd,abcd,attn,273,64,0.0,0.0039629609385854,0.0164960005712755,0.0,-0.0125330396326901
hcpd,abcd,attn,273,64,1.0,0.2462736722654309,0.0164960005712755,0.0,0.2297776716941554
hcpd,abcd,attn,273,85,0.0,0.00033047924317265,0.0164960005712755,0.0,-0.01616552132810285
hcpd,abcd,attn,273,85,1.0,0.21820438583275434,0.0164960005712755,0.0,0.20170838526147883
hcpd,abcd,attn,273,114,0.0,0.0008951278462405,0.0164960005712755,0.0,-0.015600872725034999
hcpd,abcd,attn,273,114,1.0,0.18862065030252045,0.0164960005712755,0.0,0.17212464973124494
hcpd,abcd,attn,273,153,0.0,0.0047889586564221,0.0164960005712755,0.0,-0.0117070419148534
hcpd,abcd,attn,273,153,1.0,0.1642569342773024,0.0164960005712755,0.0,0.1477609337060269
hcpd,abcd,attn,273,204,0.0,0.0043126793036443,0.0164960005712755,0.0,-0.012183321267631199
hcpd,abcd,attn,273,204,1.0,0.1403342719245437,0.0164960005712755,0.0,0.1238382713532682
hcpd,abcd,attn,273,273,0.0,0.0050894159280959,0.0164960005712755,0.0,-0.011406584643179599
hcpd,abcd,attn,273,273,1.0,0.1208884778479781,0.0164960005712755,0.0,0.1043924772767026
hcpd,abcd,attn,273,365,0.0,0.0092091288886794,0.0164960005712755,0.0,-0.0072868716825961
hcpd,abcd,attn,273,365,1.0,0.10670780555244615,0.0164960005712755,0.0,0.09021180498117065
hcpd,abcd,attn,273,488,0.0,0.0093771514838329,0.0164960005712755,0.0,-0.0071188490874426
hcpd,abcd,attn,273,488,1.0,0.0932352801371039,0.0164960005712755,0.0,0.0767392795658284
hcpd,abcd,attn,273,652,0.0,0.010927886684118,0.0164960005712755,0.0,-0.0055681138871575
hcpd,abcd,attn,273,652,1.0,0.08064546242555495,0.0164960005712755,0.0,0.06414946185427946
hcpd,abcd,attn,273,872,0.0,0.00980555428330995,0.0164960005712755,0.0,-0.00669044628796555
hcpd,abcd,attn,273,872,1.0,0.0702536443035584,0.0164960005712755,0.0,0.05375764373228291
hcpd,abcd,attn,273,1165,0.0,0.0090925217683322,0.0164960005712755,0.0,-0.0074034788029433
hcpd,abcd,attn,273,1165,1.0,0.0606923788854011,0.0164960005712755,0.0,0.044196378314125595
hcpd,abcd,attn,273,1558,0.0,0.0097396404995652,0.0164960005712755,0.0,-0.006756360071710299
hcpd,abcd,attn,273,1558,1.0,0.053769183414202,0.0164960005712755,0.0,0.037273182842926494
hcpd,abcd,attn,273,2083,0.0,0.0097284495711834,0.0164960005712755,0.0,-0.0067675510000921
hcpd,abcd,attn,273,2083,1.0,0.0474137630001378,0.0164960005712755,0.0,0.030917762428862298
hcpd,abcd,attn,273,2784,0.0,0.0094064054070025,0.0164960005712755,0.0,-0.007089595164272999
hcpd,abcd,attn,273,2784,1.0,0.0417252271150608,0.0164960005712755,0.0,0.0252292265437853
hcpd,abcd,attn,273,3722,0.0,0.00875637475174285,0.0164960005712755,0.0,-0.00773962581953265
hcpd,abcd,attn,273,3722,1.0,0.0371465130849647,0.0164960005712755,0.0,0.0206505125136892
hcpd,abcd,attn,273,4976,0.0,0.00871572802599405,0.0164960005712755,0.0,-0.00778027254528145
hcpd,abcd,attn,273,4976,1.0,0.03310179229812095,0.0164960005712755,0.0,0.01660579172684545
hcpd,abcd,attn,273,7975,0.0,0.0071034790885056,0.0164960005712755,0.0,-0.0093925214827699
hcpd,abcd,attn,273,7975,1.0,0.0268621137546948,0.0164960005712755,0.0,0.0103661131834193
hcpd,abcd,attn,362,20,0.0,0.0006502847358171,0.0164960005712755,0.0,-0.0158457158354584
hcpd,abcd,attn,362,20,1.0,0.4403222408135377,0.0164960005712755,0.0,0.42382624024226223
hcpd,abcd,attn,362,27,0.0,0.0049134179344116,0.0164960005712755,0.0,-0.0115825826368639
hcpd,abcd,attn,362,27,1.0,0.3815106303566942,0.0164960005712755,0.0,0.3650146297854187
hcpd,abcd,attn,362,36,0.0,0.0014820787439554,0.0164960005712755,0.0,-0.015013921827320099
hcpd,abcd,attn,362,36,1.0,0.3389924333881915,0.0164960005712755,0.0,0.32249643281691603
hcpd,abcd,attn,362,48,0.0,-0.002346504972527,0.0164960005712755,0.0,-0.0188425055438025
hcpd,abcd,attn,362,48,1.0,0.2932527628357245,0.0164960005712755,0.0,0.276756762264449
hcpd,abcd,attn,362,64,0.0,0.0043777382819217,0.0164960005712755,0.0,-0.012118262289353799
hcpd,abcd,attn,362,64,1.0,0.2485208178485504,0.0164960005712755,0.0,0.2320248172772749
hcpd,abcd,attn,362,85,0.0,0.0013886628122321,0.0164960005712755,0.0,-0.0151073377590434
hcpd,abcd,attn,362,85,1.0,0.2173545085134988,0.0164960005712755,0.0,0.2008585079422233
hcpd,abcd,attn,362,114,0.0,-0.0005974343503853501,0.0164960005712755,0.0,-0.01709343492166085
hcpd,abcd,attn,362,114,1.0,0.19186402103450007,0.0164960005712755,0.0,0.17536802046322456
hcpd,abcd,attn,362,153,0.0,0.0032751102547218,0.0164960005712755,0.0,-0.013220890316553699
hcpd,abcd,attn,362,153,1.0,0.1651551067887013,0.0164960005712755,0.0,0.14865910621742578
hcpd,abcd,attn,362,204,0.0,0.00225110218722005,0.0164960005712755,0.0,-0.01424489838405545
hcpd,abcd,attn,362,204,1.0,0.14164924405045026,0.0164960005712755,0.0,0.12515324347917475
hcpd,abcd,attn,362,273,0.0,0.0045367687595942,0.0164960005712755,0.0,-0.0119592318116813
hcpd,abcd,attn,362,273,1.0,0.1216657351991864,0.0164960005712755,0.0,0.1051697346279109
hcpd,abcd,attn,362,365,0.0,0.01047405131428185,0.0164960005712755,0.0,-0.006021949256993649
hcpd,abcd,attn,362,365,1.0,0.1054439670760422,0.0164960005712755,0.0,0.0889479665047667
hcpd,abcd,attn,362,488,0.0,0.009873944240024551,0.0164960005712755,0.0,-0.006622056331250948
hcpd,abcd,attn,362,488,1.0,0.09157305173508135,0.0164960005712755,0.0,0.07507705116380585
hcpd,abcd,attn,362,652,0.0,0.0123555833423679,0.0164960005712755,0.0,-0.0041404172289076
hcpd,abcd,attn,362,652,1.0,0.07915240350081595,0.0164960005712755,0.0,0.06265640292954046
hcpd,abcd,attn,362,872,0.0,0.0099382279851276,0.0164960005712755,0.0,-0.006557772586147899
hcpd,abcd,attn,362,872,1.0,0.06852594559058375,0.0164960005712755,0.0,0.05202994501930826
hcpd,abcd,attn,362,1165,0.0,0.0097685137028261,0.0164960005712755,0.0,-0.006727486868449399
hcpd,abcd,attn,362,1165,1.0,0.059842282369531,0.0164960005712755,0.0,0.043346281798255504
hcpd,abcd,attn,362,1558,0.0,0.010506269870604101,0.0164960005712755,0.0,-0.005989730700671398
hcpd,abcd,attn,362,1558,1.0,0.05258503300916865,0.0164960005712755,0.0,0.036089032437893145
hcpd,abcd,attn,362,2083,0.0,0.0111404319987415,0.0164960005712755,0.0,-0.005355568572533999
hcpd,abcd,attn,362,2083,1.0,0.0462408889451804,0.0164960005712755,0.0,0.0297448883739049
hcpd,abcd,attn,362,2784,0.0,0.0113982037981433,0.0164960005712755,0.0,-0.005097796773132199
hcpd,abcd,attn,362,2784,1.0,0.0402687215966338,0.0164960005712755,0.0,0.0237727210253583
hcpd,abcd,attn,362,3722,0.0,0.01056401336064185,0.0164960005712755,0.0,-0.005931987210633649
hcpd,abcd,attn,362,3722,1.0,0.03560406043083175,0.0164960005712755,0.0,0.019108059859556253
hcpd,abcd,attn,362,4976,0.0,0.0110430021853593,0.0164960005712755,0.0,-0.005452998385916199
hcpd,abcd,attn,362,4976,1.0,0.0314310700714498,0.0164960005712755,0.0,0.014935069500174303
hcpd,abcd,attn,362,7975,0.0,0.0113682232509293,0.0164960005712755,0.0,-0.005127777320346199
hcpd,abcd,attn,362,7975,1.0,0.0275501917362215,0.0164960005712755,0.0,0.011054191164946
hcpd,abcd,mr,20,20,0.0,-0.00564082085666125,0.0263713585846353,1.0,-0.03201217944129655
hcpd,abcd,mr,20,20,1.0,0.4486386630376711,0.0263713585846353,1.0,0.4222673044530358
hcpd,abcd,mr,20,27,0.0,-0.0034364073049752497,0.0263713585846353,1.0,-0.02980776588961055
hcpd,abcd,mr,20,27,1.0,0.38906400304300226,0.0263713585846353,1.0,0.36269264445836696
hcpd,abcd,mr,20,36,0.0,-0.0051462493955938,0.0263713585846353,1.0,-0.0315176079802291
hcpd,abcd,mr,20,36,1.0,0.3338679942209986,0.0263713585846353,1.0,0.3074966356363633
