train_dataset,pheno,num_train,r_med,r_lower,r_upper,mae_med,mae_lower,mae_upper,p_mae_gt
chcp_sc,rel,20,0.0202589389479765,-0.1996031250892022,0.2956511853710346,13.693302241163131,12.254405833376156,15.445412504754705,0.3296
chcp_sc,rel,25,0.0245462002192297,-0.1970816737576307,0.2960871032265191,13.652439651650942,11.951336651379927,15.72919338649598,0.3296
chcp_sc,rel,32,0.0561612862440306,-0.225849384222359,0.2738279395791528,13.631870621187131,12.102228308410451,15.558812556834974,0.3296
chcp_sc,rel,41,0.0522052633213779,-0.2202244547083828,0.2577535098075646,13.643133627233922,12.245881673866476,15.792354563290154,0.3296
chcp_sc,rel,52,0.0614054190621786,-0.1906698939392375,0.2506071017742983,13.77181871734344,12.207055330654551,15.818199872613466,0.3296
chcp_sc,rel,67,0.060869205156428,-0.1861975810862381,0.2285455979542982,13.883716028381338,12.168009956983132,15.635270626845108,0.3296
chcp_sc,rel,85,0.0544144545987534,-0.1674045766565487,0.2337701033042914,14.04157307064175,12.310773191857963,15.635092392252012,0.3296
chcp_sc,rel,108,0.069503521398149,-0.138554286672405,0.2865031463336829,14.018164224826496,12.361294308502996,15.615652479141144,0.3296
chcp_sc,rel,137,0.0651126653857812,-0.1181374642568352,0.2615239906029724,14.33897597702105,12.595899636923182,15.886030129280972,0.3296
chcp_sc,rel,153,0.0655184768310623,-0.1385073555365926,0.2316861241605308,14.223002366905275,12.565594442496325,15.97402763872606,0.3296
hcp_sc,match,20,0.071284258020495,-0.1191990060154933,0.2057470042050298,9.557498946035745,8.118040952643144,13.987611272843118,0.06175
hcp_sc,match,25,0.0558348825539534,-0.1289911156550097,0.2381133245193026,9.507501611974073,7.969903247676122,11.354193457370872,0.06175
hcp_sc,match,32,0.0569692637760857,-0.1339989651227956,0.2290562021917318,9.504646364504396,7.9936925151013,11.49033484146204,0.06175
hcp_sc,match,41,0.0578064332022137,-0.1351728010936172,0.2226368221044296,9.452656626586782,8.167260967748618,11.297427796215093,0.06175
hcp_sc,match,52,0.0662472801931215,-0.1373438129966217,0.2285957007199719,9.509304072013816,8.039219321643989,11.257372869467028,0.06175
hcp_sc,match,67,0.0643609711694848,-0.1032625868702783,0.2272464525585073,9.530081451056414,8.28467542013795,11.118563995422708,0.06175
hcp_sc,match,85,0.070324231719867,-0.1320087671291983,0.1949722328976098,9.515823476545547,8.23485898816842,11.619101341632897,0.06175
hcp_sc,match,108,0.0729650702670662,-0.0986799553480444,0.2492719077894992,9.503800826285628,8.403723425095512,10.582087577543758,0.06175
hcp_sc,match,137,0.0726392971727576,-0.0956273530846062,0.2081389812825288,9.461465703470058,8.440975044898737,10.668421338321313,0.06175
hcp_sc,match,174,0.0856873757291189,-0.0826068966852029,0.20411004470087,9.473738880085802,8.442276417467482,10.812714876665169,0.06175
hcp_sc,match,221,0.0733063715590423,-0.079589244797959,0.2410962988688887,9.61220836463525,8.42525491129344,10.61855932607756,0.06175
hcp_sc,match,281,0.0814082552839676,-0.0585669037464354,0.2552578338328671,9.639546972290296,8.420666866037642,10.53145710136172,0.06175
hcp_sc,match,358,0.1040983114435415,-0.0262032340926145,0.2432127005695044,9.615807826296418,8.60966345348885,10.377367612895872,0.06175
hcp_sc,match,455,0.1056551365220212,-0.0359099299683235,0.2558653876108193,9.64989627581005,8.564652210488271,10.520211033351732,0.06175
hcp_sc,match,578,0.1058529720312393,-0.0112286724918739,0.2701153821854098,9.51913358286238,8.66157248978951,10.495944531049844,0.06175
hcp_sc,match,735,0.1309680715138912,-0.0213741530832411,0.2565978310905433,9.633451074338415,8.60204178275013,10.43877696924646,0.06175
hcp_sc,match,835,0.1325773830377786,-0.0012180024540355,0.2617834022567983,9.639102032330271,8.563189890181624,10.515508812959323,0.06175
chcp_sc,match,20,0.0054454819197124,-0.2282325643451857,0.2467035579451401,11.099193089177865,9.213732066658032,13.947038525685796,0.54385
chcp_sc,match,25,0.016581732097284,-0.2044061830409722,0.2483604464586221,11.012054673927274,9.170652338196057,13.58611299087342,0.54385
chcp_sc,match,32,-0.0003285374601409,-0.2044452194574706,0.1862208205574063,10.930043307741933,9.287588292463536,13.257698120253188,0.54385
chcp_sc,match,41,-0.0047639659420373,-0.1908302331636006,0.2246720938917382,10.92820628329919,9.429491822351116,12.780476204425469,0.54385
chcp_sc,match,52,0.0183215713490574,-0.1757014523805089,0.1815635393157974,10.897586339848576,9.43720176837531,12.514771010558809,0.54385
chcp_sc,match,67,0.0121458441001533,-0.1751824893743038,0.1966319849892084,11.075108175438505,9.433132594959758,12.827956426288788,0.54385
chcp_sc,match,85,0.0170922770472728,-0.2094216430749691,0.2221347714485941,11.04389408722734,9.597987158936927,13.1243481684966,0.54385
chcp_sc,match,108,-0.0160657174079881,-0.2381170942544123,0.1771679225667645,11.279450637021352,9.806003167194904,13.269010902569986,0.54385
chcp_sc,match,137,0.0090871258120077,-0.184748548432782,0.1956210061687579,11.305393689648426,9.68186230645662,12.919189646103042,0.54385
chcp_sc,match,153,-0.0001294306440752,-0.202997250286851,0.2220396945053818,11.440079559988938,9.95901426040042,13.367532097779128,0.54385
