train_dataset,test_dataset,pheno,num_train,num_test,sig_external,r_med,r_ground_truth,r_sig_ground_truth,mae_med,mae_ground_truth,mae_sig_ground_truth,r_infl_med,mae_infl_med,eval_metric,sig_external_mae
hcp_sc,chcp_sc,age,32,137,1.0,0.1830957030817683,0.2669275522988148,1.0,13.749384550110044,13.12512188700058,1.0,-0.0838318492170464,0.6242626631094623,r,
hcp_sc,chcp_sc,age,32,174,0.0,0.0328809350223928,0.2669275522988148,1.0,13.883339013302276,13.12512188700058,1.0,-0.2340466172764219,0.7582171263016946,r,
hcp_sc,chcp_sc,age,32,174,1.0,0.1672236820984885,0.2669275522988148,1.0,13.633115763830055,13.12512188700058,1.0,-0.0997038702003262,0.5079938768294756,r,
hcp_sc,chcp_sc,age,32,221,0.0,0.0318400847659876,0.2669275522988148,1.0,13.848807253863033,13.12512188700058,1.0,-0.2350874675328271,0.7236853668624494,r,
hcp_sc,chcp_sc,age,32,221,1.0,0.1488507930310015,0.2669275522988148,1.0,13.585555138254255,13.12512188700058,1.0,-0.1180767592678133,0.4604332512536739,r,
hcp_sc,chcp_sc,age,32,281,0.0,0.0346482576694152,0.2669275522988148,1.0,13.853389074333638,13.12512188700058,1.0,-0.2322792946293995,0.7282671873330564,r,
hcp_sc,chcp_sc,age,32,281,1.0,0.134987123032589,0.2669275522988148,1.0,13.5534393517076,13.12512188700058,1.0,-0.1319404292662257,0.4283174647070193,r,
hcp_sc,chcp_sc,age,32,312,0.0,0.0411869047474199,0.2669275522988148,1.0,13.83065866038362,13.12512188700058,1.0,-0.2257406475513948,0.705536773383038,r,
hcp_sc,chcp_sc,age,32,312,1.0,0.1318333379107332,0.2669275522988148,1.0,13.591743224426777,13.12512188700058,1.0,-0.1350942143880815,0.4666213374261936,r,
hcp_sc,chcp_sc,age,41,20,0.0,0.0495703639536845,0.2669275522988148,1.0,13.869349808377311,13.12512188700058,1.0,-0.2173571883451302,0.74422792137673,r,
hcp_sc,chcp_sc,age,41,20,1.0,0.4448794945809962,0.2669275522988148,1.0,14.092496140855047,13.12512188700058,1.0,0.1779519422821814,0.9673742538544658,r,
hcp_sc,chcp_sc,age,41,25,0.0,0.0581052558432914,0.2669275522988148,1.0,13.905663974781582,13.12512188700058,1.0,-0.2088222964555234,0.7805420877810008,r,
hcp_sc,chcp_sc,age,41,25,1.0,0.4019098051586292,0.2669275522988148,1.0,14.048005012572393,13.12512188700058,1.0,0.1349822528598144,0.9228831255718112,r,
hcp_sc,chcp_sc,age,41,32,0.0,0.0597225222375059,0.2669275522988148,1.0,13.777023241493582,13.12512188700058,1.0,-0.2072050300613089,0.6519013544930008,r,
hcp_sc,chcp_sc,age,41,32,1.0,0.352643393811657,0.2669275522988148,1.0,13.525164275369608,13.12512188700058,1.0,0.0857158415128422,0.4000423883690267,r,
hcp_sc,chcp_sc,age,41,41,0.0,0.0558070108450249,0.2669275522988148,1.0,13.888570427284474,13.12512188700058,1.0,-0.2111205414537898,0.7634485402838926,r,
hcp_sc,chcp_sc,age,41,41,1.0,0.3144291847083857,0.2669275522988148,1.0,13.641618217113892,13.12512188700058,1.0,0.0475016324095708,0.516496330113311,r,
hcp_sc,chcp_sc,age,41,52,0.0,0.0477558655580824,0.2669275522988148,1.0,13.823339183826349,13.12512188700058,1.0,-0.2191716867407324,0.6982172968257672,r,
hcp_sc,chcp_sc,age,41,52,1.0,0.2856303144321206,0.2669275522988148,1.0,13.698769805588636,13.12512188700058,1.0,0.0187027621333057,0.5736479185880548,r,
hcp_sc,chcp_sc,age,41,67,0.0,0.0470246113296577,0.2669275522988148,1.0,13.769659506331726,13.12512188700058,1.0,-0.219902940969157,0.6445376193311443,r,
hcp_sc,chcp_sc,age,41,67,1.0,0.2538499163031072,0.2669275522988148,1.0,13.619145333229527,13.12512188700058,1.0,-0.0130776359957075,0.4940234462289457,r,
