train_dataset,test_dataset,pheno,num_train,num_test,r_pos_rate,r_sig_ground_truth,r_ground_truth,mae_pos_rate,mae_sig_ground_truth,mae_ground_truth
hcp_sc,chcp_sc,age,174,137,0.4539,1.0,0.2669275522988148,0.2743,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,174,0.5105,1.0,0.2669275522988148,0.3122,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,221,0.5894,1.0,0.2669275522988148,0.3641,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,281,0.6844,1.0,0.2669275522988148,0.4455,1.0,13.12512188700058
hcp_sc,chcp_sc,age,174,312,0.71,1.0,0.2669275522988148,0.4732,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,20,0.1252,1.0,0.2669275522988148,0.0888,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,25,0.1676,1.0,0.2669275522988148,0.1194,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,32,0.19,1.0,0.2669275522988148,0.1381,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,41,0.2224,1.0,0.2669275522988148,0.1583,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,52,0.2663,1.0,0.2669275522988148,0.1817,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,67,0.3207,1.0,0.2669275522988148,0.2082,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,85,0.3908,1.0,0.2669275522988148,0.2434,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,108,0.4661,1.0,0.2669275522988148,0.2966,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,137,0.5303,1.0,0.2669275522988148,0.3191,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,174,0.6038,1.0,0.2669275522988148,0.3731,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,221,0.689,1.0,0.2669275522988148,0.429,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,281,0.79,1.0,0.2669275522988148,0.523,1.0,13.12512188700058
hcp_sc,chcp_sc,age,221,312,0.81,1.0,0.2669275522988148,0.5658,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,20,0.1386,1.0,0.2669275522988148,0.0977,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,25,0.1862,1.0,0.2669275522988148,0.1299,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,32,0.2176,1.0,0.2669275522988148,0.1508,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,41,0.2567,1.0,0.2669275522988148,0.179,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,52,0.3,1.0,0.2669275522988148,0.2042,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,67,0.3593,1.0,0.2669275522988148,0.2341,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,85,0.4389,1.0,0.2669275522988148,0.2662,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,108,0.5246,1.0,0.2669275522988148,0.3311,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,137,0.581,1.0,0.2669275522988148,0.3528,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,174,0.6479,1.0,0.2669275522988148,0.4084,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,221,0.7102,1.0,0.2669275522988148,0.4709,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,281,0.7856,1.0,0.2669275522988148,0.5604,1.0,13.12512188700058
hcp_sc,chcp_sc,age,281,312,0.78,1.0,0.2669275522988148,0.5893,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,20,0.1516,1.0,0.2669275522988148,0.1124,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,25,0.2054,1.0,0.2669275522988148,0.1483,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,32,0.2387,1.0,0.2669275522988148,0.1752,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,41,0.2814,1.0,0.2669275522988148,0.2062,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,52,0.3348,1.0,0.2669275522988148,0.2397,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,67,0.4067,1.0,0.2669275522988148,0.2762,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,85,0.4899,1.0,0.2669275522988148,0.3219,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,108,0.5759,1.0,0.2669275522988148,0.3886,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,137,0.6451,1.0,0.2669275522988148,0.4209,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,174,0.7131,1.0,0.2669275522988148,0.4876,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,221,0.7936,1.0,0.2669275522988148,0.555,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,281,0.8767,1.0,0.2669275522988148,0.6545,1.0,13.12512188700058
hcp_sc,chcp_sc,age,358,312,0.89,1.0,0.2669275522988148,0.691,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,20,0.1719,1.0,0.2669275522988148,0.1331,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,25,0.2282,1.0,0.2669275522988148,0.1755,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,32,0.2634,1.0,0.2669275522988148,0.2024,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,41,0.3187,1.0,0.2669275522988148,0.2461,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,52,0.3815,1.0,0.2669275522988148,0.2851,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,67,0.4608,1.0,0.2669275522988148,0.3308,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,85,0.5571,1.0,0.2669275522988148,0.3884,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,108,0.6484,1.0,0.2669275522988148,0.4708,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,137,0.7215,1.0,0.2669275522988148,0.5037,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,174,0.7888,1.0,0.2669275522988148,0.5925,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,221,0.8593,1.0,0.2669275522988148,0.6744,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,281,0.9354,1.0,0.2669275522988148,0.7733,1.0,13.12512188700058
hcp_sc,chcp_sc,age,455,312,0.96,1.0,0.2669275522988148,0.8119,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,20,0.2093,1.0,0.2669275522988148,0.163,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,25,0.2642,1.0,0.2669275522988148,0.2103,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,32,0.3112,1.0,0.2669275522988148,0.2472,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,41,0.3658,1.0,0.2669275522988148,0.2984,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,52,0.4472,1.0,0.2669275522988148,0.3477,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,67,0.5434,1.0,0.2669275522988148,0.409,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,85,0.657,1.0,0.2669275522988148,0.4905,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,108,0.7445,1.0,0.2669275522988148,0.5816,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,137,0.8178,1.0,0.2669275522988148,0.6425,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,174,0.8823,1.0,0.2669275522988148,0.735,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,221,0.9404,1.0,0.2669275522988148,0.8155,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,281,0.9809,1.0,0.2669275522988148,0.8978,1.0,13.12512188700058
hcp_sc,chcp_sc,age,578,312,0.98,1.0,0.2669275522988148,0.9276,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,20,0.2508,1.0,0.2669275522988148,0.2095,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,25,0.3069,1.0,0.2669275522988148,0.2587,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,32,0.3595,1.0,0.2669275522988148,0.3009,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,41,0.4193,1.0,0.2669275522988148,0.3644,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,52,0.5175,1.0,0.2669275522988148,0.4304,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,67,0.6279,1.0,0.2669275522988148,0.5177,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,85,0.7493,1.0,0.2669275522988148,0.6228,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,108,0.8306,1.0,0.2669275522988148,0.71,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,137,0.8952,1.0,0.2669275522988148,0.7846,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,174,0.9456,1.0,0.2669275522988148,0.869,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,221,0.9749,1.0,0.2669275522988148,0.9343,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,281,0.9897,1.0,0.2669275522988148,0.9711,1.0,13.12512188700058
hcp_sc,chcp_sc,age,735,312,1.0,1.0,0.2669275522988148,0.9736,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,20,0.2902,1.0,0.2669275522988148,0.252,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,25,0.3427,1.0,0.2669275522988148,0.3024,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,32,0.4106,1.0,0.2669275522988148,0.3579,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,41,0.4808,1.0,0.2669275522988148,0.4227,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,52,0.5937,1.0,0.2669275522988148,0.5094,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,67,0.7112,1.0,0.2669275522988148,0.6209,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,85,0.8205,1.0,0.2669275522988148,0.7431,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,108,0.897,1.0,0.2669275522988148,0.8168,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,137,0.9439,1.0,0.2669275522988148,0.8942,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,174,0.9801,1.0,0.2669275522988148,0.9524,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,221,0.9953,1.0,0.2669275522988148,0.9876,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,281,1.0,1.0,0.2669275522988148,0.999,1.0,13.12512188700058
hcp_sc,chcp_sc,age,865,312,1.0,1.0,0.2669275522988148,1.0,1.0,13.12512188700058
chcp_sc,hcp_sc,age,20,20,0.0885,1.0,0.1091561907157753,0.1788,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,25,0.0899,1.0,0.1091561907157753,0.2095,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,32,0.1152,1.0,0.1091561907157753,0.2543,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,41,0.1498,1.0,0.1091561907157753,0.2013,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,52,0.155,1.0,0.1091561907157753,0.1528,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,67,0.1775,1.0,0.1091561907157753,0.1559,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,85,0.1951,1.0,0.1091561907157753,0.1551,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,108,0.2268,1.0,0.1091561907157753,0.1617,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,137,0.2826,1.0,0.1091561907157753,0.2329,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,174,0.3327,1.0,0.1091561907157753,0.2361,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,221,0.393,1.0,0.1091561907157753,0.2609,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,281,0.4302,1.0,0.1091561907157753,0.293,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,358,0.4647,1.0,0.1091561907157753,0.3223,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,455,0.4884,1.0,0.1091561907157753,0.3475,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,578,0.5033,1.0,0.1091561907157753,0.3685,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,735,0.5222,1.0,0.1091561907157753,0.3888,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,935,0.5335,1.0,0.1091561907157753,0.4033,0.0,15.564900527518
chcp_sc,hcp_sc,age,20,1065,0.54,1.0,0.1091561907157753,0.4337,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,20,0.0911,1.0,0.1091561907157753,0.1788,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,25,0.0908,1.0,0.1091561907157753,0.2113,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,32,0.1216,1.0,0.1091561907157753,0.2483,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,41,0.1575,1.0,0.1091561907157753,0.2036,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,52,0.1623,1.0,0.1091561907157753,0.1569,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,67,0.1907,1.0,0.1091561907157753,0.1552,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,85,0.2029,1.0,0.1091561907157753,0.1622,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,108,0.2397,1.0,0.1091561907157753,0.1697,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,137,0.2944,1.0,0.1091561907157753,0.2306,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,174,0.3512,1.0,0.1091561907157753,0.2368,0.0,15.564900527518
chcp_sc,hcp_sc,age,25,221,0.4125,1.0,0.1091561907157753,0.2659,0.0,15.564900527518
