pheno,r_internal_external_diff,mae_internal_external_diff,mae_internal_external_diff,mae_internal,mae_external,train_dataset,test_dataset,num_train
age,-0.2883815556944334,-9.41185347991648,-9.41185347991648,2.902381074438237,12.314234554354716,hcp,chcp,108
age,-0.0466719452268683,-10.49482931164467,-10.49482931164467,3.1753009020857186,13.670130213730388,hcp,chcp,32
age,-0.308360198506712,-9.217902925381129,-9.217902925381129,3.0277566829075835,12.245659608288712,hcp,chcp,889
age,-0.1280684798555814,-9.208061663620988,-9.208061663620988,3.0314286755610174,12.239490339182003,hcp,chcp,735
age,-0.1893550977020069,-9.924992805834034,-9.924992805834034,2.979562183423215,12.904554989257248,hcp,chcp,41
age,-0.0248019809910505,-10.212301423323895,-10.212301423323895,2.879580123578302,13.091881546902195,hcp,chcp,67
age,-0.3703272906966613,-9.562305560348774,-9.562305560348774,3.276064401791088,12.83836996213986,hcp,chcp,52
age,-0.4297776027230622,-9.449869972496014,-9.449869972496014,3.1939733204826872,12.6438432929787,hcp,chcp,174
age,-0.3729383942086943,-8.601607994722137,-8.601607994722137,3.365996860291241,11.967604855013375,hcp,chcp,455
age,-0.4164559469548161,-9.372338400127877,-9.372338400127877,3.193443679904662,12.56578208003254,hcp,chcp,85
age,-0.0739043343520998,-10.502743566535674,-10.502743566535674,3.1014143315770326,13.604157898112708,hcp,chcp,25
age,-0.3965799429727212,-9.582786978127851,-9.582786978127851,3.1322596277532644,12.715046605881115,hcp,chcp,85
age,-0.1509013001680871,-9.56079146081806,-9.56079146081806,3.237689240299631,12.79848070111769,hcp,chcp,67
age,0.0019470992194093,-9.801534809775305,-9.801534809775305,3.138090359109688,12.939625168884993,hcp,chcp,108
age,-0.2979258160447721,-8.698163681664235,-8.698163681664235,3.2347785697910094,11.932942251455245,hcp,chcp,735
age,0.0890135266928601,-10.639390119033893,-10.639390119033893,3.34302112942628,13.982411248460172,hcp,chcp,32
age,-0.2006752133682015,-9.24592326773372,-9.24592326773372,2.9214366378199577,12.167359905553678,hcp,chcp,281
age,0.1038772529207122,-10.17673561306264,-10.17673561306264,3.1363355578588354,13.313071170921477,hcp,chcp,67
age,-0.3051743642495548,-9.520902839181185,-9.520902839181185,2.995831428202914,12.516734267384098,hcp,chcp,281
age,-0.1819281981478885,-9.276281091847594,-9.276281091847594,3.285145240645412,12.561426332493006,hcp,chcp,281
age,-0.1060691547074481,-9.19736538234015,-9.19736538234015,3.438734318812644,12.636099701152794,hcp,chcp,174
age,-0.1424510526895926,-10.89217219902677,-10.89217219902677,3.049219601097092,13.941391800123862,hcp,chcp,41
age,-0.2997648154027887,-9.478709706122205,-9.478709706122205,2.946002757052786,12.424712463174988,hcp,chcp,281
age,-0.1312002326559747,-9.65009230287338,-9.65009230287338,3.4241576883979072,13.074249991271287,hcp,chcp,41
age,-0.2689929340117443,-9.224400918384742,-9.224400918384742,3.2149114955785665,12.439312413963307,hcp,chcp,735
age,0.4136973834126294,-10.380113341825036,-10.380113341825036,2.912470217219593,13.292583559044628,hcp,chcp,25
age,0.5810778035035304,-9.33888917861236,-9.33888917861236,9.64735640327888,18.98624558189124,chcp,hcp,273
age,0.5672541168609955,-4.421081824669077,-4.421081824669077,11.064676195892485,15.48575802056156,chcp,hcp,67
age,0.5245823858970718,-9.90749750318266,-9.90749750318266,9.606671354630045,19.514168857812702,chcp,hcp,41
age,0.5973848221209239,-5.440338074054145,-5.440338074054145,10.951255945677708,16.39159401973185,chcp,hcp,85
age,0.6482780141992145,-6.416834065595895,-6.416834065595895,9.422583245064734,15.839417310660629,chcp,hcp,52
age,0.4904496230827646,-3.4078674657739274,-3.4078674657739274,12.80752130257386,16.215388768347786,chcp,hcp,52
age,0.6060637361451424,-8.059668771485375,-8.059668771485375,9.257842809287142,17.317511580772518,chcp,hcp,85
age,0.5326325521144427,1.683216778302297,1.683216778302297,12.593342001780536,10.910125223478238,chcp,hcp,41
age,0.637901158563745,-7.16831788439967,-7.16831788439967,10.167982849791578,17.336300734191248,chcp,hcp,108
age,0.622613414652669,-8.438924339393033,-8.438924339393033,10.012339539581156,18.45126387897419,chcp,hcp,137
age,0.5733528807873273,-8.881004232706768,-8.881004232706768,9.586962968676636,18.46796720138341,chcp,hcp,137
age,0.4265184371211551,7.649749879408905,7.649749879408905,10.902388612932032,3.252638733523128,chcp,hcp,20
age,0.6293556565686731,-7.434536253099392,-7.434536253099392,9.636837663454738,17.07137391655413,chcp,hcp,85
age,0.5780440249560401,-4.053691885581582,-4.053691885581582,11.24148660217678,15.295178487758362,chcp,hcp,32
age,0.6526559785187036,-6.876677539500459,-6.876677539500459,9.853508684633738,16.730186224134197,chcp,hcp,273
age,0.5285348466030828,2.262931725449551,2.262931725449551,12.702786773271288,10.439855047821736,chcp,hcp,52
age,0.5970904911174759,5.442466429886669,5.442466429886669,10.196905239916816,4.754438810030147,chcp,hcp,20
age,0.5167279923625158,-8.062821552145216,-8.062821552145216,9.97221062740655,18.035032179551767,chcp,hcp,174
age,0.634398577951767,-8.134588973654212,-8.134588973654212,9.728174832068952,17.862763805723166,chcp,hcp,41
age,0.6902995424289079,3.174266540750141,3.174266540750141,13.539734139557284,10.365467598807143,chcp,hcp,32
age,0.6051810500993614,-4.7989656789438495,-4.7989656789438495,10.795099341071392,15.594065020015242,chcp,hcp,137
age,0.4792594388824299,4.318923270659794,4.318923270659794,11.809606648760369,7.490683378100573,chcp,hcp,41
age,0.6509939760152653,-6.694699227836761,-6.694699227836761,9.844956247253036,16.5396554750898,chcp,hcp,137
age,0.5680547877241771,-0.5828875952223953,-0.5828875952223953,11.218799195124973,11.801686790347368,chcp,hcp,52
age,0.6644614337750036,-4.597180113356789,-4.597180113356789,9.498194806782855,14.095374920139646,chcp,hcp,85
age,0.6638487738547945,-7.309735563323016,-7.309735563323016,9.053039680930668,16.362775244253683,chcp,hcp,108
age,0.5568836649079386,-1.3656447999521395,-1.3656447999521395,11.857988999655523,13.223633799607663,chcp,hcp,32
age,0.6374756711046832,-8.654417792606008,-8.654417792606008,9.745227737924658,18.399645530530663,chcp,hcp,108
age,0.5821020108297258,-5.413543423084184,-5.413543423084184,9.920086116026354,15.333629539110538,chcp,hcp,137
age,0.4872897079081583,8.868833270746244,8.868833270746244,14.307809425622253,5.438976154876007,chcp,hcp,25
age,0.6043178776257111,-6.825817370980603,-6.825817370980603,9.522344186444206,16.34816155742481,chcp,hcp,174
age,0.5736827648133482,-6.616406216077532,-6.616406216077532,10.155027950927906,16.771434167005438,chcp,hcp,108
age,0.6377798840026945,-1.918484128098715,-1.918484128098715,10.92695538187789,12.845439509976606,chcp,hcp,85
age,0.6248336621472002,-5.014660414058051,-5.014660414058051,10.70887623722292,15.72353665128097,chcp,hcp,174
age,0.6183724087325736,-6.774487958027279,-6.774487958027279,10.276337030733888,17.050824988761168,chcp,hcp,85
age,0.3788228579144159,8.060518302720812,8.060518302720812,13.944682205079868,5.884163902359055,chcp,hcp,20
age,0.646399377254782,-7.265106095140034,-7.265106095140034,9.87598531691492,17.141091412054955,chcp,hcp,174
age,0.6039389366272714,-8.095375182365427,-8.095375182365427,9.73341844778516,17.828793630150585,chcp,hcp,108
age,0.6396280101920822,-7.787486304651438,-7.787486304651438,9.578051269175129,17.365537573826565,chcp,hcp,174
age,0.5372789852796924,10.232606909052446,10.232606909052446,13.403857646108634,3.171250737056188,chcp,hcp,20
age,0.4510532565420306,-10.164504906453304,-10.164504906453304,11.028732834208398,21.1932377406617,chcp,hcp,85
age,0.5821498564510393,-11.237905266134586,-11.237905266134586,9.131807619135476,20.36971288527006,chcp,hcp,25
age,0.5099782002427682,-8.184904544029147,-8.184904544029147,10.253816665248772,18.43872120927792,chcp,hcp,32
age,0.4771410623648214,-2.599622702019192,-2.599622702019192,11.744154401605066,14.343777103624255,chcp,hcp,137
age,0.6119868279178664,-7.132343144929585,-7.132343144929585,10.417937644156698,17.550280789086283,chcp,hcp,273
age,0.4794163998242381,-5.513358212826812,-5.513358212826812,10.575772691972857,16.089130904799667,chcp,hcp,85
age,0.5428714890712595,-7.089489827595147,-7.089489827595147,9.715488126561429,16.804977954156573,chcp,hcp,67
age,0.5881993539149135,-1.4368121574458232,-1.4368121574458232,11.186797480103651,12.623609637549476,chcp,hcp,108
age,0.6063133226030004,-8.799918863382292,-8.799918863382292,8.827061148610198,17.62698001199249,chcp,hcp,273
age,0.5907133464976035,7.724301878822818,7.724301878822818,15.210405803276409,7.486103924453591,chcp,hcp,25
age,0.515213740569443,3.974417597814496,3.974417597814496,12.88718723849152,8.912769640677023,chcp,hcp,52
age,0.5900704733305153,-10.362177161814316,-10.362177161814316,9.00153753900628,19.3637147008206,chcp,hcp,174
age,0.6449879050307838,-8.112972000648595,-8.112972000648595,9.143436823593158,17.256408824241753,chcp,hcp,273
age,0.5309325258192773,2.3259649253298367,2.3259649253298367,14.65795004883004,12.331985123500203,chcp,hcp,32
age,0.6106566707331977,-7.932992364959489,-7.932992364959489,8.96062651489359,16.89361887985308,chcp,hcp,67
age,0.4270609886120854,2.8514361754623856,2.8514361754623856,12.667481206289178,9.816045030826793,chcp,hcp,32
age,0.5078206939072446,-3.806368492267461,-3.806368492267461,11.049320031357642,14.855688523625105,chcp,hcp,85
age,0.6495748202003266,6.178639561436153,6.178639561436153,14.546553218418945,8.36791365698279,chcp,hcp,32
age,0.5730927237542013,-2.833266199691568,-2.833266199691568,11.81476094864958,14.648027148341148,chcp,hcp,67
age,0.5388073126328282,3.042359821382597,3.042359821382597,14.42870175009067,11.386341928708074,chcp,hcp,20
age,0.639900963100741,-6.627885524009594,-6.627885524009594,9.589435798659013,16.217321322668607,chcp,hcp,108
age,0.5866053057189194,-7.999853323440345,-7.999853323440345,10.641687877567769,18.64154120100812,chcp,hcp,174
age,0.5382230257499778,-7.394887117788105,-7.394887117788105,10.67949618056756,18.074383298355663,chcp,hcp,221
age,0.5741811489544106,-5.281916518092647,-5.281916518092647,11.101733853832556,16.383650371925203,chcp,hcp,85
age,0.5683306723573691,-8.84190577890374,-8.84190577890374,9.262976143188904,18.104881922092645,chcp,hcp,273
age,0.6952800966956413,-8.017471500576562,-8.017471500576562,7.606875282997388,15.62434678357395,chcp,hcp,174
age,0.6580198782679655,-6.611350783513259,-6.611350783513259,9.884517796942312,16.49586858045557,chcp,hcp,41
age,0.5094064132609115,-1.105485804678409,-1.105485804678409,11.00618390708136,12.111669711759768,chcp,hcp,85
age,0.5574723467232927,5.547869082072114,5.547869082072114,12.398357813620647,6.850488731548535,chcp,hcp,32
age,0.5056899368871351,2.695209135995687,2.695209135995687,9.876601152471006,7.181392016475319,chcp,hcp,32
age,0.6599082038365426,-8.323273703559517,-8.323273703559517,8.168043236964492,16.49131694052401,chcp,hcp,273
age,0.5685326026445782,0.7790771185139747,0.7790771185139747,11.175603432887083,10.396526314373109,chcp,hcp,41
age,0.6423111109621311,-8.734284983430689,-8.734284983430689,8.311689163672598,17.045974147103287,chcp,hcp,221
age,0.5933603654031426,-4.169417953035064,-4.169417953035064,10.966624452922028,15.136042405957092,chcp,hcp,85
age,0.5167237576672079,-0.3009147596940451,-0.3009147596940451,12.179903780714469,12.480818540408512,chcp,hcp,20
age,0.5208499307972524,-3.243857073078889,-3.243857073078889,11.456432554044811,14.7002896271237,chcp,hcp,137
age,0.5467180766585061,10.49526495012899,10.49526495012899,14.7476806647329,4.252415714603911,chcp,hcp,20
age,0.6514829228801519,-4.384609958804019,-4.384609958804019,9.493908253015384,13.878518211819404,chcp,hcp,108
age,0.5410533045027579,-6.331069173303698,-6.331069173303698,9.826307043624125,16.157376216927823,chcp,hcp,67
age,0.5824142430785125,-8.851714579526151,-8.851714579526151,9.471097183356347,18.3228117628825,chcp,hcp,221
age,0.5639973908018032,-7.421140978029788,-7.421140978029788,10.659239334957332,18.08038031298712,chcp,hcp,108
age,0.5581621964260592,-8.010146139320357,-8.010146139320357,9.566152737180678,17.576298876501035,chcp,hcp,221
age,0.5855145920174255,-3.4424951892201854,-3.4424951892201854,12.279050443625218,15.721545632845404,chcp,hcp,32
age,0.5110751666093842,2.2179876426966327,2.2179876426966327,14.066931894936015,11.848944252239384,chcp,hcp,32
age,0.5716831448811219,-3.234499770845097,-3.234499770845097,10.880255121414343,14.11475489225944,chcp,hcp,32
age,0.551714354468229,-6.874022326889426,-6.874022326889426,9.481171231517438,16.355193558406864,chcp,hcp,67
age,0.6491223629675863,-6.550435083691939,-6.550435083691939,9.785036853239657,16.335471936931594,chcp,hcp,221
age,0.4051159841826722,2.274862846313169,2.274862846313169,12.207551047823776,9.932688201510608,chcp,hcp,41
age,0.5905104492079518,-8.463965414666383,-8.463965414666383,9.605774697146297,18.06974011181268,chcp,hcp,221
age,0.517367498869503,-0.5052508179360569,-0.5052508179360569,12.728085712290092,13.233336530226149,chcp,hcp,52
age,0.5541246568094028,-3.761968798539554,-3.761968798539554,11.90774682806606,15.669715626605614,chcp,hcp,41
age,0.665958807653691,-6.577657969153266,-6.577657969153266,8.487343509549442,15.065001478702708,chcp,hcp,108
age,0.5306074663002068,4.1417878994181,4.1417878994181,12.367526349600716,8.225738450182616,chcp,hcp,32
age,0.5351173212120629,-5.654015624462907,-5.654015624462907,10.768600666780412,16.42261629124332,chcp,hcp,221
age,0.5577267799579753,-7.683830967413032,-7.683830967413032,10.952720594629744,18.636551562042776,chcp,hcp,85
age,0.5491483977085804,-7.080821111006783,-7.080821111006783,9.431524795423462,16.512345906430244,chcp,hcp,137
age,0.5329129969529341,-7.278258177183442,-7.278258177183442,11.12799682560967,18.40625500279312,chcp,hcp,174
age,0.6120055823729369,-6.919018061902637,-6.919018061902637,9.87882233169334,16.797840393595976,chcp,hcp,273
age,0.4696968556952099,-5.574502575299848,-5.574502575299848,10.487401484850029,16.061904060149875,chcp,hcp,20
age,0.6238588673473917,-4.178856156553563,-4.178856156553563,11.744310263822042,15.923166420375605,chcp,hcp,174
age,0.60230490325542,6.48196110459818,6.48196110459818,14.19145523089344,7.709494126295261,chcp,hcp,32
age,0.6855717346452344,-9.25909845355251,-9.25909845355251,8.754362596899218,18.013461050451728,chcp,hcp,137
age,0.6428718589757824,-9.22030919653907,-9.22030919653907,9.893790164472914,19.114099361011984,chcp,hcp,85
age,0.318498811374905,2.1118166224958177,2.1118166224958177,12.794001562446436,10.682184939950618,chcp,hcp,41
age,0.6324830037006554,-1.690832208246535,-1.690832208246535,10.861545693020918,12.552377901267452,chcp,hcp,41
age,0.588129374705075,-8.948626778645195,-8.948626778645195,9.063519205961732,18.012145984606928,chcp,hcp,137
age,0.5239549913003925,-12.619712711624077,-12.619712711624077,11.316103213864162,23.93581592548824,chcp,hcp,41
age,0.5716712084759414,-10.875408269570684,-10.875408269570684,9.690248731753098,20.565657001323785,chcp,hcp,52
age,0.5379852514757767,-0.6331642744397623,-0.6331642744397623,11.971508115443658,12.60467238988342,chcp,hcp,85
age,0.5795856402980409,-0.6481150253555228,-0.6481150253555228,12.978107217592251,13.626222242947776,chcp,hcp,52
age,0.5489865490959087,-2.917313935683934,-2.917313935683934,11.816344588701938,14.733658524385872,chcp,hcp,32
age,0.4578696267169599,-10.318097696650538,-10.318097696650538,10.63023610540334,20.94833380205388,chcp,hcp,108
age,0.5909602119323755,-3.433630412875411,-3.433630412875411,9.67536004694574,13.108990459821152,chcp,hcp,32
age,0.6297847728443191,9.417967396927107,9.417967396927107,12.857309155545243,3.439341758618136,chcp,hcp,52
age,0.5103894239160305,-7.298622234096271,-7.298622234096271,10.278715794552305,17.577338028648576,chcp,hcp,41
age,0.6132320999758325,6.888169244347954,6.888169244347954,13.427251303517489,6.539082059169533,chcp,hcp,20
age,0.5293009919933042,0.2283629697146683,0.2283629697146683,12.229791015279424,12.001428045564754,chcp,hcp,52
age,0.5948014719492545,-6.513840009638512,-6.513840009638512,10.568991294219217,17.082831303857727,chcp,hcp,41
age,0.6213221725087963,-5.8622399334972,-5.8622399334972,9.215639842799698,15.077879776296898,chcp,hcp,25
age,0.6135329578948653,-7.781602460202484,-7.781602460202484,9.448978642719451,17.230581102921935,chcp,hcp,174
age,0.6244476192456653,-1.375839943181134,-1.375839943181134,12.674303013573812,14.050142956754948,chcp,hcp,25
age,0.6544045210752799,-4.464583160949122,-4.464583160949122,9.519816903882662,13.984400064831783,chcp,hcp,137
age,0.574872773641023,4.643835082411191,4.643835082411191,11.21379620022397,6.569961117812778,chcp,hcp,20
age,0.6067094717787911,-5.745262189592395,-5.745262189592395,8.57607721749347,14.321339407085866,chcp,hcp,32
age,0.4793544810726674,-8.768199621361239,-8.768199621361239,10.05569946669195,18.82389908805319,chcp,hcp,273
age,0.5841512094647651,-6.530125735970394,-6.530125735970394,10.760752607233483,17.29087834320388,chcp,hcp,273
age,0.520765619482101,-5.0163048289711565,-5.0163048289711565,10.249974837950692,15.266279666921848,chcp,hcp,174
age,0.6508693486540279,1.8053307415723847,1.8053307415723847,11.712621922922986,9.9072911813506,chcp,hcp,52
age,0.6213363798438785,-6.032173884182559,-6.032173884182559,11.458328448519689,17.490502332702246,chcp,hcp,108
age,0.6325890159888797,-1.179876851233729,-1.179876851233729,10.443085911817963,11.622962763051694,chcp,hcp,85
age,0.6115045494191834,-5.751040464020024,-5.751040464020024,10.202561787080567,15.953602251100593,chcp,hcp,108
age,0.6302017116378612,-5.786259528203839,-5.786259528203839,10.337354399982791,16.123613928186632,chcp,hcp,108
age,0.4493844378110355,1.020637898304086,1.020637898304086,12.06566106880268,11.045023170498594,chcp,hcp,85
age,0.6530692012157062,-0.4093528796604868,-0.4093528796604868,11.495102605542767,11.904455485203254,chcp,hcp,52
age,0.5019344601877808,8.017690594455928,8.017690594455928,14.605247703534982,6.587557109079055,chcp,hcp,25
age,0.6349522116736813,-9.826311036376053,-9.826311036376053,9.127145938699746,18.9534569750758,chcp,hcp,273
age,0.4806051195265791,-5.433492814302028,-5.433492814302028,11.320282314258332,16.75377512856036,chcp,hcp,52
age,0.4985074126004705,-7.226133008939087,-7.226133008939087,10.626242096837627,17.852375105776716,chcp,hcp,85
age,0.5965614862200834,3.446239652331153,3.446239652331153,14.666052061568362,11.219812409237209,chcp,hcp,20
age,0.5970227699361028,-8.170965814858574,-8.170965814858574,9.375083643709948,17.546049458568522,chcp,hcp,221
age,0.5396867938986678,-6.764571802034604,-6.764571802034604,10.750350270622205,17.51492207265681,chcp,hcp,32
age,0.6039143921269603,-0.9283735461895386,-0.9283735461895386,10.844738553663849,11.773112099853387,chcp,hcp,52
age,0.6095112662684766,-10.307011482080831,-10.307011482080831,8.994129275618919,19.301140757699752,chcp,hcp,137
age,0.5480128727930785,-6.209206971045198,-6.209206971045198,10.503298935111804,16.712505906157002,chcp,hcp,85
age,0.586138017833051,-5.676499084782856,-5.676499084782856,9.13073810945444,14.807237194237295,chcp,hcp,221
age,0.601112439362333,-10.49095830074306,-10.49095830074306,8.440323230058112,18.93128153080117,chcp,hcp,273
age,0.5224553788931159,-10.88610033511968,-10.88610033511968,10.094469995019496,20.980570330139177,chcp,hcp,52
age,0.5797192985448608,-3.45212921911925,-3.45212921911925,11.33574551241164,14.787874731530891,chcp,hcp,108
age,0.5865586169019564,-6.6663583365598935,-6.6663583365598935,10.580274370536364,17.246632707096257,chcp,hcp,273
age,0.494085064551017,0.9026510628316212,0.9026510628316212,11.345487626648444,10.442836563816824,chcp,hcp,67
age,0.5530115221249476,-6.923220979617833,-6.923220979617833,11.02580581058998,17.949026790207814,chcp,hcp,85
age,0.6002259564207909,7.769107326404759,7.769107326404759,15.02222726612872,7.253119939723961,chcp,hcp,32
age,0.5587531210965222,-5.997921939812331,-5.997921939812331,10.9071908559621,16.905112795774432,chcp,hcp,137
age,0.4886512568057771,-3.952996264650309,-3.952996264650309,12.400988529136288,16.353984793786598,chcp,hcp,174
age,0.2808715784612082,3.6362403102740064,3.6362403102740064,14.579735953098536,10.943495642824528,chcp,hcp,20
age,0.5874471151168215,-0.5502031298204209,-0.5502031298204209,10.780670131542712,11.330873261363134,chcp,hcp,85
age,0.5195349487437888,-8.519804779621042,-8.519804779621042,11.250802299835486,19.77060707945653,chcp,hcp,108
age,0.5948697741328726,-3.7029664040215255,-3.7029664040215255,12.15703762878542,15.860004032806945,chcp,hcp,25
age,0.6099807896005363,-6.852008463837917,-6.852008463837917,10.13919131416487,16.991199778002787,chcp,hcp,108
age,0.5475437916238668,-7.639651530793886,-7.639651530793886,10.333946749558068,17.973598280351954,chcp,hcp,273
age,0.5641665338643276,3.77114278312116,3.77114278312116,10.26606570901794,6.494922925896779,chcp,hcp,41
age,0.5681644768032273,-8.793634765189495,-8.793634765189495,9.441331017043352,18.234965782232848,chcp,hcp,137
age,0.5782431752091967,7.253525880352284,7.253525880352284,13.156023122737617,5.902497242385331,chcp,hcp,20
age,0.4772380378171264,-8.540559964564654,-8.540559964564654,9.89313155385755,18.433691518422204,chcp,hcp,273
age,0.5710037330105308,-3.681463921259253,-3.681463921259253,10.686333603859138,14.367797525118393,chcp,hcp,67
age,0.6555131773633999,-8.844556617855611,-8.844556617855611,8.321846749156295,17.166403367011906,chcp,hcp,67
age,0.5537920350878878,2.3906603201460026,2.3906603201460026,12.79352579410124,10.402865473955238,chcp,hcp,52
age,0.6623303683767632,-8.76494829441239,-8.76494829441239,8.685494412531854,17.450442706944244,chcp,hcp,273
age,0.6921372789257987,-10.07636859036276,-10.07636859036276,8.659948285275819,18.73631687563858,chcp,hcp,174
age,0.4639741500615444,-0.9956386854287622,-0.9956386854287622,11.672574319269868,12.668213004698629,chcp,hcp,85
age,0.600717428879446,-5.511958699199273,-5.511958699199273,10.549480598489332,16.061439297688604,chcp,hcp,137
age,0.5798117346232646,5.496277906561845,5.496277906561845,17.31532398301759,11.819046076455743,chcp,hcp,20
age,0.6291830639637004,-5.591599371581749,-5.591599371581749,10.111442238263646,15.703041609845394,chcp,hcp,174
age,0.5346730032395852,3.803220386407404,3.803220386407404,13.330768882074368,9.527548495666965,chcp,hcp,41
age,0.6923072305237993,4.164098928717822,4.164098928717822,15.220375597629264,11.056276668911442,chcp,hcp,20
age,0.6387543280274557,11.122042696832867,11.122042696832867,15.397067225883726,4.275024529050859,chcp,hcp,20
age,0.5952739951428349,-10.42686338469304,-10.42686338469304,8.624763658003536,19.051627042696577,chcp,hcp,108
age,0.5108157430809912,-7.529076804704287,-7.529076804704287,10.047776282400458,17.576853087104745,chcp,hcp,221
age,0.6114271728814673,-3.746002342313151,-3.746002342313151,9.332550353656142,13.078552695969291,chcp,hcp,67
age,0.6028407580250877,1.2987056550933789,1.2987056550933789,13.10281494878879,11.804109293695412,chcp,hcp,67
age,0.6610894386210835,-8.098399138545624,-8.098399138545624,8.736841035965412,16.835240174511036,chcp,hcp,174
age,0.54441317818439,-3.3908664647814923,-3.3908664647814923,11.915894291223417,15.306760756004907,chcp,hcp,174
age,0.5851182258927028,-3.440409867627359,-3.440409867627359,10.199057405993658,13.639467273621015,chcp,hcp,108
age,0.6248069177778276,-5.671448133522805,-5.671448133522805,9.670642532354565,15.34209066587737,chcp,hcp,174
age,0.5143718670423274,-6.14050336693113,-6.14050336693113,10.872419940437387,17.012923307368517,chcp,hcp,174
age,0.6170404650363687,-7.553128800783362,-7.553128800783362,10.289171144340958,17.84229994512432,chcp,hcp,273
age,0.4576276483454544,-0.1634261648853545,-0.1634261648853545,12.60265534630911,12.766081511194464,chcp,hcp,52
age,0.5410907852225677,9.693215237985324,9.693215237985324,13.26808668547464,3.5748714474893144,chcp,hcp,25
age,0.6355165296810614,-8.650771068770466,-8.650771068770466,7.682691268574393,16.33346233734486,chcp,hcp,25
age,0.5790466246694688,-6.482595876664732,-6.482595876664732,9.585210057759092,16.067805934423824,chcp,hcp,137
age,0.6817235226843441,-8.033585819097445,-8.033585819097445,8.13136896257229,16.164954781669735,chcp,hcp,108
age,0.6887148566850176,-7.577858042883173,-7.577858042883173,8.714719634246892,16.292577677130065,chcp,hcp,174
age,0.6341131609045487,-1.2057048897157774,-1.2057048897157774,11.396842970812823,12.602547860528604,chcp,hcp,67
age,0.5877404730738455,-8.7003894826081,-8.7003894826081,9.088120749066348,17.788510231674447,chcp,hcp,273
age,0.4884137813619064,4.882390356754204,4.882390356754204,15.170810768446785,10.28842041169258,chcp,hcp,25
age,0.4622627527008107,-3.32632805578632,-3.32632805578632,12.164795495822007,15.491123551608329,chcp,hcp,32
age,0.6403154275894306,-5.798215385265559,-5.798215385265559,10.392547755658208,16.190763140923767,chcp,hcp,108
age,0.5323294356021605,-7.064098808200816,-7.064098808200816,10.04249380392208,17.106592612122896,chcp,hcp,273
age,0.5559112073260806,-8.239017106342017,-8.239017106342017,10.274092062746975,18.51310916908899,chcp,hcp,137
age,0.5874873612689786,-6.960719034082592,-6.960719034082592,9.7154778591466,16.676196893229193,chcp,hcp,221
age,0.5497598252922647,3.4971862915209755,3.4971862915209755,14.411675483424984,10.914489191904009,chcp,hcp,20
age,0.638346677831357,0.0471547132255452,0.0471547132255452,11.753403302709934,11.706248589484389,chcp,hcp,32
age,0.6595857101711198,-10.58463174220379,-10.58463174220379,8.646764126745328,19.23139586894912,chcp,hcp,221
age,0.5741213449702496,-7.647119055036841,-7.647119055036841,10.808580024292889,18.45569907932973,chcp,hcp,174
age,0.5314647973908779,8.43227751727943,8.43227751727943,16.02660692040497,7.594329403125539,chcp,hcp,20
age,0.6113699674743507,5.001062545154401,5.001062545154401,16.492315922243876,11.491253377089476,chcp,hcp,25
age,0.5134056969752033,-5.63690272090175,-5.63690272090175,9.31994678499747,14.95684950589922,chcp,hcp,41
age,0.5469380222966009,1.334785598472937,1.334785598472937,11.333059074835294,9.998273476362357,chcp,hcp,85
age,0.4738050399965217,3.992044031730076,3.992044031730076,14.142900355754948,10.150856324024872,chcp,hcp,41
age,0.53531663413561,-8.016440621521657,-8.016440621521657,9.966635477288946,17.983076098810603,chcp,hcp,221
age,0.6509063714403944,-8.58004879643433,-8.58004879643433,8.459794511903414,17.039843308337744,chcp,hcp,273
age,0.5044068004055865,3.502342003547545,3.502342003547545,11.132049439609306,7.629707436061761,chcp,hcp,41
age,0.5380745806669682,-2.590586401513489,-2.590586401513489,11.26988180771718,13.86046820923067,chcp,hcp,67
age,0.5316325981000862,-2.572940499904181,-2.572940499904181,11.685046855107332,14.257987355011512,chcp,hcp,85
age,0.6230912030124689,-10.688905153082104,-10.688905153082104,9.260809426641185,19.949714579723288,chcp,hcp,174
age,0.6019944570295921,-6.139789901708401,-6.139789901708401,9.093905384075091,15.233695285783494,chcp,hcp,41
age,0.504207345366932,-5.842207242059763,-5.842207242059763,10.009098024361489,15.85130526642125,chcp,hcp,174
age,0.528960802041843,0.263932970596386,0.263932970596386,11.256018141198298,10.992085170601912,chcp,hcp,32
age,0.5007379229105751,-2.612262133459655,-2.612262133459655,12.82038382420232,15.432645957661975,chcp,hcp,20
age,0.5439117972534135,3.3632285392240817,3.3632285392240817,13.356061358829198,9.992832819605116,chcp,hcp,41
age,0.4833448949313522,-1.966104397554476,-1.966104397554476,11.166773017321152,13.132877414875628,chcp,hcp,41
age,0.6144106215032505,-5.732174223491919,-5.732174223491919,9.45976399791773,15.191938221409648,chcp,hcp,221
age,0.6132301693919687,-5.029951307545359,-5.029951307545359,11.603133413387456,16.633084720932814,chcp,hcp,273
age,0.5213519875616607,3.9968723109938047,3.9968723109938047,13.146114282284667,9.149241971290865,chcp,hcp,25
age,0.4623228220870786,7.52545946734309,7.52545946734309,13.162205010568,5.63674554322491,chcp,hcp,32
age,0.6374352254018898,1.1028100752129024,1.1028100752129024,10.375958701372568,9.273148626159664,chcp,hcp,32
age,0.5672015850117407,-9.380396098628166,-9.380396098628166,9.090244635302993,18.47064073393116,chcp,hcp,137
age,0.6184601798142693,-7.913843687763558,-7.913843687763558,8.748442351427885,16.662286039191443,chcp,hcp,137
