train_dataset,test_dataset,pheno,num_train,num_test,r_pos_rate,r_sig_ground_truth,r_ground_truth,mae_pos_rate,mae_sig_ground_truth,mae_ground_truth
chcp,hcp,shape,67,25,0.086,0.0,0.0224913055351394,0.1026,0.0,5.122422335903096
chcp,hcp,shape,67,32,0.0765,0.0,0.0224913055351394,0.0885,0.0,5.122422335903096
chcp,hcp,shape,67,41,0.0622,0.0,0.0224913055351394,0.0642,0.0,5.122422335903096
chcp,hcp,shape,67,52,0.0635,0.0,0.0224913055351394,0.059,0.0,5.122422335903096
chcp,hcp,shape,67,67,0.0602,0.0,0.0224913055351394,0.0603,0.0,5.122422335903096
chcp,hcp,shape,67,85,0.0763,0.0,0.0224913055351394,0.0715,0.0,5.122422335903096
chcp,hcp,shape,67,108,0.0804,0.0,0.0224913055351394,0.0759,0.0,5.122422335903096
chcp,hcp,shape,67,137,0.0835,0.0,0.0224913055351394,0.0866,0.0,5.122422335903096
chcp,hcp,shape,67,174,0.098,0.0,0.0224913055351394,0.1073,0.0,5.122422335903096
chcp,hcp,shape,67,221,0.1142,0.0,0.0224913055351394,0.1258,0.0,5.122422335903096
chcp,hcp,shape,67,281,0.1295,0.0,0.0224913055351394,0.1491,0.0,5.122422335903096
chcp,hcp,shape,67,358,0.145,0.0,0.0224913055351394,0.1671,0.0,5.122422335903096
chcp,hcp,shape,67,455,0.1685,0.0,0.0224913055351394,0.1897,0.0,5.122422335903096
chcp,hcp,shape,67,578,0.1952,0.0,0.0224913055351394,0.2254,0.0,5.122422335903096
chcp,hcp,shape,67,735,0.2251,0.0,0.0224913055351394,0.2567,0.0,5.122422335903096
chcp,hcp,shape,67,935,0.2857,0.0,0.0224913055351394,0.3068,0.0,5.122422335903096
chcp,hcp,shape,67,1043,0.31,0.0,0.0224913055351394,0.3123,0.0,5.122422335903096
chcp,hcp,shape,85,20,0.0743,0.0,0.0224913055351394,0.1299,0.0,5.122422335903096
chcp,hcp,shape,85,25,0.0895,0.0,0.0224913055351394,0.1032,0.0,5.122422335903096
chcp,hcp,shape,85,32,0.0797,0.0,0.0224913055351394,0.0921,0.0,5.122422335903096
chcp,hcp,shape,85,41,0.0636,0.0,0.0224913055351394,0.0648,0.0,5.122422335903096
chcp,hcp,shape,85,52,0.0636,0.0,0.0224913055351394,0.0607,0.0,5.122422335903096
chcp,hcp,shape,85,67,0.0625,0.0,0.0224913055351394,0.0575,0.0,5.122422335903096
chcp,hcp,shape,85,85,0.0793,0.0,0.0224913055351394,0.0681,0.0,5.122422335903096
chcp,hcp,shape,85,108,0.084,0.0,0.0224913055351394,0.0746,0.0,5.122422335903096
chcp,hcp,shape,85,137,0.0838,0.0,0.0224913055351394,0.0897,0.0,5.122422335903096
chcp,hcp,shape,85,174,0.0948,0.0,0.0224913055351394,0.1043,0.0,5.122422335903096
chcp,hcp,shape,85,221,0.1057,0.0,0.0224913055351394,0.1231,0.0,5.122422335903096
chcp,hcp,shape,85,281,0.1185,0.0,0.0224913055351394,0.1475,0.0,5.122422335903096
chcp,hcp,shape,85,358,0.132,0.0,0.0224913055351394,0.1573,0.0,5.122422335903096
chcp,hcp,shape,85,455,0.1541,0.0,0.0224913055351394,0.1778,0.0,5.122422335903096
chcp,hcp,shape,85,578,0.1794,0.0,0.0224913055351394,0.2232,0.0,5.122422335903096
chcp,hcp,shape,85,735,0.2289,0.0,0.0224913055351394,0.2587,0.0,5.122422335903096
chcp,hcp,shape,85,935,0.3082,0.0,0.0224913055351394,0.3384,0.0,5.122422335903096
chcp,hcp,shape,85,1043,0.35,0.0,0.0224913055351394,0.3566,0.0,5.122422335903096
chcp,hcp,shape,108,20,0.0713,0.0,0.0224913055351394,0.1219,0.0,5.122422335903096
chcp,hcp,shape,108,25,0.0826,0.0,0.0224913055351394,0.0976,0.0,5.122422335903096
chcp,hcp,shape,108,32,0.0722,0.0,0.0224913055351394,0.0898,0.0,5.122422335903096
chcp,hcp,shape,108,41,0.0609,0.0,0.0224913055351394,0.0677,0.0,5.122422335903096
chcp,hcp,shape,108,52,0.0586,0.0,0.0224913055351394,0.0627,0.0,5.122422335903096
chcp,hcp,shape,108,67,0.0587,0.0,0.0224913055351394,0.056,0.0,5.122422335903096
chcp,hcp,shape,108,85,0.0678,0.0,0.0224913055351394,0.0649,0.0,5.122422335903096
chcp,hcp,shape,108,108,0.0701,0.0,0.0224913055351394,0.0691,0.0,5.122422335903096
chcp,hcp,shape,108,137,0.0693,0.0,0.0224913055351394,0.0807,0.0,5.122422335903096
chcp,hcp,shape,108,174,0.0768,0.0,0.0224913055351394,0.0876,0.0,5.122422335903096
chcp,hcp,shape,108,221,0.0894,0.0,0.0224913055351394,0.1014,0.0,5.122422335903096
chcp,hcp,shape,108,281,0.097,0.0,0.0224913055351394,0.1206,0.0,5.122422335903096
chcp,hcp,shape,108,358,0.1112,0.0,0.0224913055351394,0.1316,0.0,5.122422335903096
chcp,hcp,shape,108,455,0.1276,0.0,0.0224913055351394,0.1498,0.0,5.122422335903096
chcp,hcp,shape,108,578,0.1498,0.0,0.0224913055351394,0.1771,0.0,5.122422335903096
chcp,hcp,shape,108,735,0.1793,0.0,0.0224913055351394,0.2008,0.0,5.122422335903096
chcp,hcp,shape,108,935,0.2249,0.0,0.0224913055351394,0.2488,0.0,5.122422335903096
chcp,hcp,shape,108,1043,0.25,0.0,0.0224913055351394,0.2534,0.0,5.122422335903096
chcp,hcp,shape,137,20,0.0696,0.0,0.0224913055351394,0.1103,0.0,5.122422335903096
chcp,hcp,shape,137,25,0.0756,0.0,0.0224913055351394,0.0863,0.0,5.122422335903096
chcp,hcp,shape,137,32,0.0678,0.0,0.0224913055351394,0.0773,0.0,5.122422335903096
chcp,hcp,shape,137,41,0.0528,0.0,0.0224913055351394,0.0561,0.0,5.122422335903096
chcp,hcp,shape,137,52,0.05,0.0,0.0224913055351394,0.0514,0.0,5.122422335903096
chcp,hcp,shape,137,67,0.0515,0.0,0.0224913055351394,0.0505,0.0,5.122422335903096
chcp,hcp,shape,137,85,0.0631,0.0,0.0224913055351394,0.0605,0.0,5.122422335903096
chcp,hcp,shape,137,108,0.0632,0.0,0.0224913055351394,0.0619,0.0,5.122422335903096
chcp,hcp,shape,137,137,0.0625,0.0,0.0224913055351394,0.0721,0.0,5.122422335903096
chcp,hcp,shape,137,174,0.0622,0.0,0.0224913055351394,0.0727,0.0,5.122422335903096
chcp,hcp,shape,137,221,0.0689,0.0,0.0224913055351394,0.0823,0.0,5.122422335903096
chcp,hcp,shape,137,281,0.0714,0.0,0.0224913055351394,0.0953,0.0,5.122422335903096
chcp,hcp,shape,137,358,0.0761,0.0,0.0224913055351394,0.0929,0.0,5.122422335903096
chcp,hcp,shape,137,455,0.083,0.0,0.0224913055351394,0.1037,0.0,5.122422335903096
chcp,hcp,shape,137,578,0.0957,0.0,0.0224913055351394,0.1228,0.0,5.122422335903096
chcp,hcp,shape,137,735,0.1098,0.0,0.0224913055351394,0.1345,0.0,5.122422335903096
chcp,hcp,shape,137,935,0.1418,0.0,0.0224913055351394,0.1753,0.0,5.122422335903096
chcp,hcp,shape,137,1043,0.12,0.0,0.0224913055351394,0.1827,0.0,5.122422335903096
chcp,hcp,shape,174,20,0.0658,0.0,0.0224913055351394,0.1051,0.0,5.122422335903096
chcp,hcp,shape,174,25,0.0735,0.0,0.0224913055351394,0.0794,0.0,5.122422335903096
chcp,hcp,shape,174,32,0.0687,0.0,0.0224913055351394,0.0725,0.0,5.122422335903096
chcp,hcp,shape,174,41,0.0558,0.0,0.0224913055351394,0.058,0.0,5.122422335903096
chcp,hcp,shape,174,52,0.0523,0.0,0.0224913055351394,0.055,0.0,5.122422335903096
chcp,hcp,shape,174,67,0.0547,0.0,0.0224913055351394,0.0559,0.0,5.122422335903096
chcp,hcp,shape,174,85,0.0619,0.0,0.0224913055351394,0.0586,0.0,5.122422335903096
chcp,hcp,shape,174,108,0.0599,0.0,0.0224913055351394,0.06,0.0,5.122422335903096
chcp,hcp,shape,174,137,0.0604,0.0,0.0224913055351394,0.0716,0.0,5.122422335903096
chcp,hcp,shape,174,174,0.061,0.0,0.0224913055351394,0.068,0.0,5.122422335903096
chcp,hcp,shape,174,221,0.066,0.0,0.0224913055351394,0.0771,0.0,5.122422335903096
chcp,hcp,shape,174,281,0.0691,0.0,0.0224913055351394,0.09,0.0,5.122422335903096
chcp,hcp,shape,174,358,0.0703,0.0,0.0224913055351394,0.089,0.0,5.122422335903096
chcp,hcp,shape,174,455,0.0743,0.0,0.0224913055351394,0.0913,0.0,5.122422335903096
chcp,hcp,shape,174,578,0.083,0.0,0.0224913055351394,0.1076,0.0,5.122422335903096
chcp,hcp,shape,174,735,0.0996,0.0,0.0224913055351394,0.1204,0.0,5.122422335903096
chcp,hcp,shape,174,935,0.126,0.0,0.0224913055351394,0.1557,0.0,5.122422335903096
chcp,hcp,shape,174,1043,0.14,0.0,0.0224913055351394,0.1608,0.0,5.122422335903096
chcp,hcp,shape,190,20,0.0658,0.0,0.0224913055351394,0.1092,0.0,5.122422335903096
chcp,hcp,shape,190,25,0.0761,0.0,0.0224913055351394,0.0827,0.0,5.122422335903096
chcp,hcp,shape,190,32,0.0696,0.0,0.0224913055351394,0.0745,0.0,5.122422335903096
chcp,hcp,shape,190,41,0.0546,0.0,0.0224913055351394,0.0574,0.0,5.122422335903096
chcp,hcp,shape,190,52,0.0521,0.0,0.0224913055351394,0.0535,0.0,5.122422335903096
chcp,hcp,shape,190,67,0.0549,0.0,0.0224913055351394,0.0517,0.0,5.122422335903096
chcp,hcp,shape,190,85,0.0617,0.0,0.0224913055351394,0.0545,0.0,5.122422335903096
chcp,hcp,shape,190,108,0.0557,0.0,0.0224913055351394,0.0605,0.0,5.122422335903096
chcp,hcp,shape,190,137,0.0612,0.0,0.0224913055351394,0.0654,0.0,5.122422335903096
chcp,hcp,shape,190,174,0.0601,0.0,0.0224913055351394,0.0648,0.0,5.122422335903096
chcp,hcp,shape,190,221,0.0644,0.0,0.0224913055351394,0.0753,0.0,5.122422335903096
chcp,hcp,shape,190,281,0.067,0.0,0.0224913055351394,0.0821,0.0,5.122422335903096
chcp,hcp,shape,190,358,0.0686,0.0,0.0224913055351394,0.0851,0.0,5.122422335903096
chcp,hcp,shape,190,455,0.0755,0.0,0.0224913055351394,0.0874,0.0,5.122422335903096
chcp,hcp,shape,190,578,0.0842,0.0,0.0224913055351394,0.0985,0.0,5.122422335903096
chcp,hcp,shape,190,735,0.0962,0.0,0.0224913055351394,0.1101,0.0,5.122422335903096
chcp,hcp,shape,190,935,0.1096,0.0,0.0224913055351394,0.1351,0.0,5.122422335903096
chcp,hcp,shape,190,1043,0.12,0.0,0.0224913055351394,0.1288,0.0,5.122422335903096
