train_dataset,test_dataset,pheno,num_train,num_test,r_med,r_lower,r_upper,mae_med,mae_lower,mae_upper,r_gt,mae_gt,r_pos_rate,mae_pos_rate,r_sig_ground_truth,mae_sig_ground_truth,r_ground_truth,mae_ground_truth
hcp,chcp,rel,735,221,0.1063119276071111,0.0113236350303448,0.187922082887411,14.19605340496728,13.48755403327062,16.70697879435995,0.1112267582173866,14.080983638071814,0.4615,0.3686,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,735,234,0.1081839734584446,0.0204397999113843,0.1790915522727078,14.195807068549506,13.544255407989656,16.581929097184904,0.1112267582173866,14.080983638071814,0.5,0.3745,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,20,0.0832793183865123,-0.3645205956264728,0.4763206760865381,14.26004771650144,9.58953230596589,19.4283333950876,0.1112267582173866,14.080983638071814,0.0834,0.0784,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,25,0.0868925240313845,-0.2807394150494717,0.4341734299980196,13.997272237566118,9.997338723952934,19.31062322938069,0.1112267582173866,14.080983638071814,0.0923,0.1019,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,32,0.1043883382239547,-0.2220937762864333,0.4123118767849071,13.917602549908732,11.020026275244742,18.4909017704412,0.1112267582173866,14.080983638071814,0.1104,0.1133,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,41,0.107815949319097,-0.2326211398007951,0.3671681511978074,14.2210703829044,11.46108408665713,17.99286433404821,0.1112267582173866,14.080983638071814,0.1433,0.1232,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,52,0.105725866893121,-0.1622885827998686,0.3484315190343801,14.165458217689029,11.798208545823252,17.635025229018922,0.1112267582173866,14.080983638071814,0.1675,0.1451,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,67,0.1022065398438621,-0.1359429722751834,0.3119870933999745,14.16355375873438,11.95097611219407,17.256487141752185,0.1112267582173866,14.080983638071814,0.1824,0.1472,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,85,0.1017011232176359,-0.0975237816150138,0.2887775401186242,14.177254783262624,12.685503888883384,17.173617015762538,0.1112267582173866,14.080983638071814,0.2164,0.1778,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,108,0.1099723160514293,-0.057287096168281,0.2686036479357204,14.129223372997568,12.850874249696552,17.036787491227624,0.1112267582173866,14.080983638071814,0.273,0.2324,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,137,0.1038379046034256,-0.0376427134905978,0.2416471508887627,14.15449736990466,13.070598720620808,16.93394981445941,0.1112267582173866,14.080983638071814,0.3044,0.233,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,174,0.1093037215014583,-0.0093723619319228,0.2090249608241847,14.166703324550308,13.19689120507072,16.798107456394227,0.1112267582173866,14.080983638071814,0.3776,0.2948,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,221,0.1114137495796355,0.0128524342942099,0.1805723338879658,14.101324969715892,13.573588457242344,16.739501174133984,0.1112267582173866,14.080983638071814,0.5068,0.3686,1.0,0.0,0.1112267582173866,14.080983638071814
hcp,chcp,rel,839,234,0.1112267582173866,0.0206210462265511,0.1720201489107226,14.080983638071814,13.703218261717506,16.771223083813222,0.1112267582173866,14.080983638071814,0.57,0.382,1.0,0.0,0.1112267582173866,14.080983638071814
chcp,hcp,rel,20,20,0.063315876929771,-0.3975012246477705,0.4846033296665506,16.090321765167346,12.39948184147618,20.686044131134068,0.098779453560832,15.253181989189605,0.0849,0.0823,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,25,0.0568921207716425,-0.3644561584269079,0.4566968056257283,16.210462994291245,12.47800160322936,20.62331138199545,0.098779453560832,15.253181989189605,0.0977,0.091,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,32,0.0640229147165066,-0.3217453703050267,0.4321401990044334,16.317888165742843,12.91241720132856,20.83537123777879,0.098779453560832,15.253181989189605,0.1222,0.1099,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,41,0.0575300088149503,-0.2822257870447652,0.3784103847718983,16.29527810596405,12.841973096861548,20.90132914175636,0.098779453560832,15.253181989189605,0.117,0.107,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,52,0.0605792560702513,-0.2463541257370909,0.3471473265725218,16.319742842922565,13.048534575692964,20.71848299130268,0.098779453560832,15.253181989189605,0.1374,0.1238,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,67,0.0634050793849748,-0.2247207461327753,0.3241693853981027,16.325240715503398,13.031380203191384,20.44181726775075,0.098779453560832,15.253181989189605,0.1657,0.1483,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,85,0.061461039191307,-0.203802924325461,0.297606393266548,16.352798958500927,13.251009615918228,20.199462384386877,0.098779453560832,15.253181989189605,0.1755,0.1649,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,108,0.0630648746442134,-0.1834637457650185,0.2730543724797557,16.268202703544326,13.700693667691828,19.979285571978878,0.098779453560832,15.253181989189605,0.2026,0.1877,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,137,0.0603045862088914,-0.169942597002037,0.2580844807337176,16.18544756233173,14.126008735471183,19.87065907547353,0.098779453560832,15.253181989189605,0.2257,0.2122,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,174,0.0606827976172924,-0.1559746465623832,0.2400095764236605,16.185098105017325,14.254610613407108,19.75654496502464,0.098779453560832,15.253181989189605,0.2678,0.2488,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,221,0.0609473842247444,-0.1424505597554738,0.2244721336048965,16.157926932344893,14.399672373826522,19.65771764319562,0.098779453560832,15.253181989189605,0.3063,0.2856,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,281,0.0603826305117116,-0.1385881603521707,0.2134333737033937,16.14864399997709,14.489752800857335,19.583248950465904,0.098779453560832,15.253181989189605,0.343,0.3239,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,358,0.0616743013326837,-0.1348497309900944,0.2079974937865532,16.167578309907853,14.550518073248025,19.452824237254067,0.098779453560832,15.253181989189605,0.3956,0.3704,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,455,0.0613298164441828,-0.1263949545073908,0.1921017744985459,16.093247605816217,14.607149219500895,19.36402452247781,0.098779453560832,15.253181989189605,0.4317,0.4103,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,578,0.061881474290193,-0.1221422836303793,0.1823638075435677,16.084088969792397,14.725633906645,19.24880070615639,0.098779453560832,15.253181989189605,0.47,0.4505,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,735,0.0632048228455878,-0.1171983014215305,0.1753291029646078,16.104604691150048,14.78718432561692,19.138015356479155,0.098779453560832,15.253181989189605,0.5123,0.4865,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,935,0.0626306008077754,-0.1152417700479995,0.1652373665116739,16.095631581368117,14.840441533048166,19.00357551022152,0.098779453560832,15.253181989189605,0.5469,0.5104,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,20,1039,0.0634017878372857,-0.1184830761753342,0.1626742699904823,16.08700462406941,14.864218516668178,18.91537399193817,0.098779453560832,15.253181989189605,0.56,0.5157,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,20,0.0654151465830571,-0.3952339940250937,0.4863995009182292,16.06454097609567,12.354188043220985,20.743642240275395,0.098779453560832,15.253181989189605,0.0857,0.0957,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,25,0.061364412529957,-0.3616963362868816,0.4612309533274333,16.16629770884072,12.443266644523275,20.74541760440972,0.098779453560832,15.253181989189605,0.1005,0.1023,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,32,0.0670121233709114,-0.3261239151486344,0.4383533315230302,16.278369822849978,12.82023781013678,21.001431834828374,0.098779453560832,15.253181989189605,0.1254,0.1213,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,41,0.0572721741306074,-0.2794619885145401,0.383037117167866,16.25396229360519,12.799599480587196,21.103959496332926,0.098779453560832,15.253181989189605,0.1227,0.1151,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,52,0.061689112317467,-0.244563397277702,0.3576536039801035,16.257361033712556,13.02590953806842,20.930679355141457,0.098779453560832,15.253181989189605,0.146,0.1389,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,67,0.0650208786171052,-0.224106773245867,0.3304332253765845,16.284663530899532,13.025947081388471,20.593319032023164,0.098779453560832,15.253181989189605,0.1795,0.1695,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,85,0.0636419861363704,-0.2036573880483678,0.3009007684249065,16.323949646451528,13.241294659048748,20.432959209958884,0.098779453560832,15.253181989189605,0.1886,0.185,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,108,0.0640771309972955,-0.1858226471677878,0.2797495340495432,16.2172780842836,13.659350239069497,20.232905414859967,0.098779453560832,15.253181989189605,0.217,0.2165,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,137,0.0616694689225474,-0.170715893726552,0.2662242084890465,16.140245632288327,14.057945787530894,20.092302273801614,0.098779453560832,15.253181989189605,0.24,0.2458,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,174,0.0624006959528959,-0.1582588887856762,0.2466807341665655,16.14576074559528,14.188050015758249,19.941395521799773,0.098779453560832,15.253181989189605,0.2885,0.289,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,221,0.0626030804766478,-0.1435652137658559,0.2311305043661053,16.12197854930566,14.353047149411978,19.87408322863473,0.098779453560832,15.253181989189605,0.3182,0.3228,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,281,0.061657688154983,-0.1382401578790669,0.2221134138819774,16.112767311685516,14.419780668818625,19.783262464463903,0.098779453560832,15.253181989189605,0.3595,0.3634,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,358,0.065083992949809,-0.1304561308503549,0.2131237843892804,16.131645789048477,14.47971704571418,19.62540415683756,0.098779453560832,15.253181989189605,0.4157,0.4151,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,455,0.0627034377324368,-0.1198629463900751,0.1981953124687069,16.04822961897427,14.543204629278533,19.421672159964537,0.098779453560832,15.253181989189605,0.4471,0.4539,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,578,0.0622246920196052,-0.114609626043901,0.1879308060297636,16.0441371094344,14.658761611620417,19.344404112418346,0.098779453560832,15.253181989189605,0.4784,0.4897,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,735,0.0619306443882448,-0.1076057234708595,0.1799352393252762,16.062309800505652,14.72438611811684,19.29945951216316,0.098779453560832,15.253181989189605,0.5046,0.5168,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,935,0.0594597406327061,-0.0985174142681406,0.1684786836589022,16.0511637874225,14.76779259405144,19.17665227925559,0.098779453560832,15.253181989189605,0.5257,0.5459,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,25,1039,0.0591889345098203,-0.0979039774970165,0.1646297335863268,16.06343075525023,14.77161403543867,19.158748742769955,0.098779453560832,15.253181989189605,0.55,0.5625,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,20,0.0787583431302041,-0.3846269677867457,0.5021870672032851,15.85381409194435,12.139420084271745,20.5623366220694,0.098779453560832,15.253181989189605,0.0921,0.1014,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,25,0.0698725871659146,-0.3613017667952535,0.4654954920898744,15.971820317056943,12.323544227477624,20.551342029320327,0.098779453560832,15.253181989189605,0.1069,0.1135,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,32,0.0791214789984777,-0.3187638173348237,0.4440867485030734,16.053252833886077,12.624347409001755,20.660962418660773,0.098779453560832,15.253181989189605,0.1375,0.1321,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,41,0.0712434692856902,-0.2842888930915548,0.3894367422623453,16.03658841698156,12.736760638714449,20.8758208521022,0.098779453560832,15.253181989189605,0.1337,0.1323,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,52,0.0758955579427351,-0.2457325097050355,0.3621944864141564,16.027454130128582,12.917652821011446,20.58012434886881,0.098779453560832,15.253181989189605,0.159,0.1562,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,67,0.0794343729213639,-0.2245836490754503,0.3367950254322266,16.052743389436152,12.921723901368171,20.28209690104964,0.098779453560832,15.253181989189605,0.2005,0.1904,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,85,0.0770483920249456,-0.201538586297057,0.3056317338681678,16.106662298747892,13.06800990812925,20.10134486594123,0.098779453560832,15.253181989189605,0.2085,0.2,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,108,0.0795629318734949,-0.1881094483148598,0.2858558998319271,16.009829155874115,13.463620924215572,19.792813254032747,0.098779453560832,15.253181989189605,0.2448,0.2404,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,137,0.0757536694839901,-0.1727943220081983,0.273127585759814,15.940817304378433,13.86651210180134,19.501934772811527,0.098779453560832,15.253181989189605,0.2717,0.2734,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,174,0.0770559343059648,-0.1610245919653362,0.2502797051468666,15.931760964569282,13.958677934347126,19.34734142118152,0.098779453560832,15.253181989189605,0.3259,0.3196,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,221,0.0770906305783715,-0.1473098666999732,0.2324273898441884,15.913400861026698,14.136807445817086,19.258696092366478,0.098779453560832,15.253181989189605,0.365,0.36,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,281,0.0775180153240306,-0.1422381534553511,0.2247323773973314,15.904168009276098,14.248028397972936,19.09192277379405,0.098779453560832,15.253181989189605,0.4136,0.4021,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,358,0.0814202296004605,-0.1406999215531407,0.2168518120953858,15.923171284995636,14.314296981138623,19.004309192529966,0.098779453560832,15.253181989189605,0.4744,0.4613,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,455,0.0815963743889739,-0.1299753518995345,0.2010095766708836,15.851531632856611,14.409412112098472,18.922521491165643,0.098779453560832,15.253181989189605,0.5153,0.5033,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,578,0.0823235737846079,-0.1242781465426633,0.1895137655840605,15.858417992134958,14.51850773738606,18.85687104551361,0.098779453560832,15.253181989189605,0.5549,0.5433,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,735,0.0857450284691675,-0.1212695416012562,0.1810846341794441,15.879469852224988,14.588402087935098,18.880157049454528,0.098779453560832,15.253181989189605,0.5924,0.5882,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,935,0.0866309265562666,-0.113138194673254,0.1694669075037203,15.859934874519205,14.63746459682208,18.85486277941051,0.098779453560832,15.253181989189605,0.6133,0.6159,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,32,1039,0.09033052556928,-0.1114360118463566,0.1642156262088257,15.867627867931525,14.622282952749403,18.85534710150633,0.098779453560832,15.253181989189605,0.63,0.6316,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,20,0.0872373967654704,-0.3799385366964129,0.5048783529349427,15.874861885481542,12.053366393499578,20.68386023258673,0.098779453560832,15.253181989189605,0.0954,0.0998,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,25,0.0792721603154583,-0.3485623886759599,0.4624551025676852,15.961923011346528,12.292629204211924,20.73328450694632,0.098779453560832,15.253181989189605,0.1084,0.1113,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,32,0.089542463938248,-0.3089398400841038,0.449551764410191,16.058900157944745,12.591037739185207,20.831327121179783,0.098779453560832,15.253181989189605,0.1401,0.1348,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,41,0.0781396114685712,-0.2799507062132677,0.3888355370914839,16.04225301801167,12.748060028907323,20.797478035379022,0.098779453560832,15.253181989189605,0.1399,0.134,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,52,0.0840832618118112,-0.2338526105192387,0.3651832593139829,16.00432739035849,12.922862468961949,20.68397884150644,0.098779453560832,15.253181989189605,0.171,0.1583,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,67,0.0876474348561325,-0.2137911026236243,0.3394481829349905,16.034296773945478,12.922259266352704,20.458935281412444,0.098779453560832,15.253181989189605,0.2078,0.1994,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,85,0.0818462437509805,-0.1919190029683098,0.3134062582950575,16.080430274785222,13.096483180482483,20.31443851194742,0.098779453560832,15.253181989189605,0.2206,0.2119,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,108,0.0859176113532074,-0.1740647231074926,0.2909596181495821,15.96637930879879,13.46442800257934,20.0513847847612,0.098779453560832,15.253181989189605,0.2527,0.2483,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,137,0.0810031872111202,-0.1594422657474837,0.2713838027684223,15.8959260880005,13.844006568331514,19.969702786932512,0.098779453560832,15.253181989189605,0.2911,0.2889,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,174,0.0835124186416899,-0.1527283987688849,0.2521638566001886,15.861544462190269,13.961447675561574,20.014198056674427,0.098779453560832,15.253181989189605,0.3456,0.339,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,221,0.0825681606925762,-0.1365223496746284,0.2356850956612336,15.858080903704312,14.15645739383867,19.937192642418864,0.098779453560832,15.253181989189605,0.3837,0.3797,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,281,0.0836276023783446,-0.1323885315669644,0.2262807122062725,15.82755214092468,14.268033490166372,19.953908270833352,0.098779453560832,15.253181989189605,0.4408,0.4282,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,358,0.0869930556296482,-0.128135764396079,0.2181896178022487,15.836088976838722,14.340794872567995,19.934908829958047,0.098779453560832,15.253181989189605,0.4994,0.4935,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,455,0.0864625267607216,-0.1214609702462226,0.2021162438822452,15.75117072728512,14.430766995942829,19.82932455525786,0.098779453560832,15.253181989189605,0.5407,0.5359,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,578,0.0883729903314312,-0.1153153307661181,0.1907937010088306,15.72568113353072,14.562965964148816,19.812893978607445,0.098779453560832,15.253181989189605,0.5842,0.5803,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,735,0.0913177953833713,-0.112094489554836,0.1827892054763508,15.724950707425087,14.637742534463534,19.785302656938477,0.098779453560832,15.253181989189605,0.6204,0.6204,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,935,0.0910277394296248,-0.1058541372113382,0.1710138328235775,15.668071073923048,14.67984568510617,19.77587849230244,0.098779453560832,15.253181989189605,0.637,0.642,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,41,1039,0.0911188589349881,-0.1046557163901039,0.1674608243444703,15.676670416771731,14.68047725902251,19.77389407421875,0.098779453560832,15.253181989189605,0.65,0.6563,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,20,0.0942223391372691,-0.3665971375802824,0.5090143882700643,15.648437289848896,11.754519340488107,20.306781081327944,0.098779453560832,15.253181989189605,0.1058,0.1079,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,25,0.0862084335627018,-0.3402004458289629,0.4709900199483219,15.705628360490142,12.092174340242632,20.40596386159235,0.098779453560832,15.253181989189605,0.1209,0.1184,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,32,0.0962158266124451,-0.2943888395506188,0.4434132573150477,15.813732446497871,12.355670288711826,20.435582868088115,0.098779453560832,15.253181989189605,0.1483,0.1446,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,41,0.0844444956184505,-0.2519707318738166,0.3881751239299787,15.808431873716444,12.63100032723955,20.410723840265295,0.098779453560832,15.253181989189605,0.1428,0.1399,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,52,0.09097230360835,-0.2170591559885036,0.3621531776362545,15.782420386539377,12.809486742818708,20.05905894739374,0.098779453560832,15.253181989189605,0.1763,0.1684,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,67,0.0944713171388179,-0.1905057309499437,0.3398168880954872,15.798522306416722,12.85890740989733,19.78253718673537,0.098779453560832,15.253181989189605,0.2112,0.2065,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,85,0.0885377122034043,-0.1725569782796495,0.3114721251037011,15.837873394798793,12.981929935494133,19.537221091563115,0.098779453560832,15.253181989189605,0.2269,0.2204,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,108,0.0908094537415329,-0.1508794145895842,0.2905329549725923,15.7583233711181,13.310759529125724,19.28307053136867,0.098779453560832,15.253181989189605,0.2605,0.2576,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,137,0.0882293224529187,-0.1322443014198795,0.273899371960814,15.68379977655087,13.711608965783608,19.12956657457555,0.098779453560832,15.253181989189605,0.2967,0.2987,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,174,0.087131911111012,-0.1233589171369167,0.2560594360698606,15.643569269368664,13.839583772482811,19.08773487554895,0.098779453560832,15.253181989189605,0.3515,0.3535,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,221,0.0851313130186625,-0.1103698566479441,0.2411018202484711,15.63544991910107,14.016328875077194,18.98511245417081,0.098779453560832,15.253181989189605,0.3937,0.3991,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,281,0.0853446918042523,-0.1064959518573232,0.2302053559215514,15.609169974809856,14.131244395317736,18.934318633894456,0.098779453560832,15.253181989189605,0.4456,0.4538,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,358,0.0875998239037623,-0.1005592831326987,0.2199202243085994,15.60485924301842,14.213046570102088,18.933153610413104,0.098779453560832,15.253181989189605,0.5027,0.5183,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,455,0.0861555819693199,-0.0964346772774584,0.205995956035444,15.536736311100652,14.314121434569648,18.818578492515776,0.098779453560832,15.253181989189605,0.541,0.5569,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,578,0.0862266405740621,-0.09055860189545,0.1952096989694958,15.515600980757554,14.459972809295357,18.80205490476709,0.098779453560832,15.253181989189605,0.5855,0.6084,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,735,0.0877224433792464,-0.0875998800762652,0.184416921618119,15.518162375450968,14.55339195298295,18.82053157055125,0.098779453560832,15.253181989189605,0.6244,0.654,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,935,0.0883332625985354,-0.0853394383668687,0.175606781247268,15.468401720755656,14.62863912328693,18.77972689916744,0.098779453560832,15.253181989189605,0.6467,0.6864,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,52,1039,0.0920425271082551,-0.0904720518227101,0.1719453657178309,15.46066759635008,14.661611708691462,18.77633208071779,0.098779453560832,15.253181989189605,0.66,0.6945,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,20,0.0991721299783653,-0.3633363767382233,0.5197364104971052,15.58102189585462,11.736303752490509,19.89765697781842,0.098779453560832,15.253181989189605,0.1076,0.1137,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,25,0.0929978270349735,-0.3283377214306384,0.4759797087938698,15.669688599854435,12.0563663473837,20.127536061598093,0.098779453560832,15.253181989189605,0.1209,0.1253,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,32,0.1046202583426074,-0.2741999559511063,0.4451674333500203,15.747883686964077,12.295926891188998,20.093318653363603,0.098779453560832,15.253181989189605,0.1546,0.1443,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,41,0.0915726416532222,-0.2410229311896595,0.3887620234292132,15.775216952478866,12.576413988910703,20.158678150462745,0.098779453560832,15.253181989189605,0.1494,0.1462,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,52,0.0976422410432047,-0.192092194059978,0.3649186197538831,15.742885271908902,12.75427842662475,19.663676146984383,0.098779453560832,15.253181989189605,0.1842,0.1659,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,67,0.1003226690692912,-0.1698097589123898,0.3369191372703687,15.726971189322786,12.807317255785636,19.410891148402225,0.098779453560832,15.253181989189605,0.2243,0.21,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,85,0.0944185229413153,-0.1466970224988982,0.309699942213293,15.765995003130222,12.973004510238615,19.16309180871397,0.098779453560832,15.253181989189605,0.2358,0.2258,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,108,0.0963994470457399,-0.1310370624064997,0.2886230082660587,15.71025836868804,13.285452781277773,18.879382096796878,0.098779453560832,15.253181989189605,0.2701,0.2653,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,137,0.0916247230635056,-0.1152204055800169,0.270267652494715,15.648168151213364,13.718659577318933,18.77383360346993,0.098779453560832,15.253181989189605,0.3088,0.3094,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,174,0.0921124320658103,-0.1030733263316048,0.2530983607862763,15.605654471730697,13.821006229415232,18.689205833227994,0.098779453560832,15.253181989189605,0.359,0.3605,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,221,0.0901897267750613,-0.0890225464891357,0.2377997239819702,15.595503635046384,13.995728562402943,18.56222782991573,0.098779453560832,15.253181989189605,0.4041,0.4076,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,281,0.0888174062209262,-0.0825244385790106,0.2287065035047405,15.588308495814436,14.12617312542094,18.542571660687983,0.098779453560832,15.253181989189605,0.4494,0.4611,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,358,0.0910343358683717,-0.0738987856266971,0.2190508077170551,15.584529683192104,14.205590215217477,18.467430167621103,0.098779453560832,15.253181989189605,0.5214,0.5342,1.0,1.0,0.098779453560832,15.253181989189605
chcp,hcp,rel,67,455,0.08797842712031,-0.0720264069498612,0.202891068367309,15.535740441845238,14.307407910411174,18.366957512725893,0.098779453560832,15.253181989189605,0.5623,0.5736,1.0,1.0,0.098779453560832,15.253181989189605
